v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.5646534,1.5549822,0.9613433,0.29376546,0.6898312,0.18604793
0.45821926,1.5897287,0.5359093,0.35148945,0.75846213,-0.30919385
0.7568167,1.0595058,0.6679686,0.25393495,0.76647645,0.1734084
0.45238596,1.1896278,0.58585435,0.33111447,0.67263937,0.12432062
0.89338744,1.7120757,1.1501167,0.4255585,0.66290575,-0.009407517
0.5311466,1.8330982,0.7710432,0.22492674,0.7646377,0.09640917
0.502439,1.5594122,0.84225005,0.4393473,0.7147451,-0.10099278
0.78609395,1.1176345,0.97204226,0.28976226,0.711273,-0.11788675
0.8331482,1.6169214,0.98235375,0.2945305,0.7660931,-0.17697194
0.72155327,1.8316945,1.1535819,0.24473903,0.86080295,-0.4247842
0.4413964,1.6824827,0.7398501,0.36000213,0.78938437,-0.058396574
0.7229023,1.4084711,1.05946,0.2559667,0.74192095,-0.12414987
0.7879233,1.6258558,0.646716,0.3727825,0.8465411,0.27567858
0.7400042,1.8037028,0.5116134,0.2572237,0.7350744,-0.026685493
0.8365903,1.665041,0.61936295,0.36966932,0.8518403,-0.19157387
0.6083863,1.4258175,1.0017954,0.3051223,0.783352,0.07504698
0.6542631,1.4641589,0.8483804,0.109826006,0.8882303,-0.17773469
0.547158,1.2814267,0.7397035,0.26596797,0.7793312,0.14602438
0.8316407,1.3669459,0.97598666,0.27134508,0.7781578,0.290269
0.7466891,1.423541,1.0031947,0.24546032,0.7818208,0.26907346
0.58080244,1.4436394,0.9752199,0.4590781,0.790414,0.11997474
0.8078535,1.8576292,0.6314763,0.34086993,0.73412603,0.30973014
0.58508486,1.4162588,0.9192547,0.3822928,0.73038596,-0.08484877
0.6369022,1.7054477,1.0899062,0.34291428,0.78931665,-0.120761596
0.546479,1.2348026,1.1517178,0.36421347,0.6579417,-0.17929925
0.56663513,1.5549754,0.7889592,0.20552409,0.75976163,0.28052396
0.9035388,1.3631289,0.5551262,0.2989625,0.61059886,0.14171222
