v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.87693024,1.0241181,0.5763879,0.3914805,0.5051255,0.253087
0.34337488,0.9716794,0.44915733,0.17568907,0.8986546,-0.99099004
0.7843405,0.8425034,0.41352713,0.11790858,0.89647436,0.6587563
1.8564044,1.3653038,1.1507001,0.1556738,0.8718775,0.13020055
0.5118438,0.87956685,0.39576745,0.40396258,0.934302,-0.13392971
1.6599422,0.98243207,1.0422409,0.41197136,0.9034204,-0.5808101
1.0303023,1.1843326,1.0229096,0.33815056,0.7110011,0.5954086
1.1320375,1.6582276,0.91841507,0.43650538,0.7852805,0.15874992
0.49145183,0.9277099,1.1135434,0.38117623,0.97710204,0.1769266
0.66827285,1.1552966,0.9198793,0.24115333,0.96874034,-0.056530878
0.4479806,1.1981623,0.9657031,0.23961863,0.6639715,-0.124223165
0.76716316,1.0143778,0.49356952,0.34042406,0.7344323,0.8707236
1.6313336,1.6829228,0.60199416,0.40048653,0.6334866,0.15486875
1.1176883,1.1294355,0.9152159,0.122199886,0.72458977,-0.9777397
1.2977583,1.5481323,0.67133677,0.4051633,0.6539596,-0.551198
0.34949958,0.82495415,0.33469775,0.34571564,0.88375247,-0.6307149
1.0116563,0.8772213,0.42916155,0.41157198,0.5403432,-0.3271119
0.41287273,1.574008,0.52955925,0.28365564,0.788803,-0.7416121
0.1912786,1.0788217,0.96708715,0.4324324,0.6321668,-0.8788922
0.32914805,1.0898218,1.0716761,0.33073354,0.83947784,-0.68850315
0.3701511,1.6983199,0.43978682,0.45782754,0.92439246,0.15759848
0.38253444,1.0597527,0.53043693,0.18091421,0.585165,-0.18892096
0.498782,0.9990024,0.32860067,0.4272789,0.904103,-0.58510965
1.2862109,1.4680803,0.36691847,0.1427993,0.94663423,-0.99766827
1.2021075,0.89368516,0.33760968,0.29818112,0.5223384,0.041351687
0.8970588,1.2498055,0.44169068,0.23032224,0.56660044,0.2650019
1.2964365,0.9349807,0.49906728,0.47060388,0.8598397,0.93735754
1.2509015,1.2481946,0.34176344,0.43169272,0.7770652,-0.18277185
0.2435362,1.073007,1.0680195,0.3119178,0.98835284,-0.27098104
1.203455,1.1133674,1.1664193,0.32158217,0.5351453,-0.10299179
0.51382476,0.9114307,0.55524087,0.45710286,0.5390841,-0.43255237
1.2870901,0.96572715,0.3897266,0.36646965,0.7767241,-0.78035975
0.49104166,1.2057902,1.0125806,0.28935042,0.5091506,0.58095753
0.8606732,1.6096438,0.47506648,0.35252458,0.9378971,-0.2942129
1.0585132,1.2769626,0.5342173,0.28586885,0.5016911,-0.39624566
0.3760892,1.0646243,1.0204402,0.42826766,0.93687046,-0.92950094
0.25904977,1.1680042,0.84351134,0.25492084,0.67127436,0.51438075
0.7074537,1.736524,0.82453054,0.15046413,0.84208626,-0.33257297
1.3264947,1.1905085,1.1427231,0.35448626,0.5023935,0.6341164
0.49908122,1.0796318,0.44430792,0.35093963,0.86853373,0.5085488
1.1206263,1.0246586,0.6819792,0.25021008,0.92580414,-0.5318594
0.21193796,0.9705029,0.48534772,0.28597903,0.92542064,0.06832941
1.1276546,1.7347319,0.5591951,0.18907987,0.85256606,-0.2818686
0.3875763,1.0084871,0.36658862,0.3002135,0.61856633,-0.49061808
