v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.9275657,1.5226277,0.62004274,0.23136786,0.5184989,-0.7898656
1.0916877,0.9976711,1.0572413,0.26158282,0.6754226,0.26697457
1.2553799,0.89428115,0.65893227,0.3540165,0.6345027,-0.53237313
0.956766,1.2145741,0.6188797,0.17785048,0.969735,0.40607178
1.0731441,1.3747659,0.7213334,0.24179061,0.7162295,-0.29261148
0.39053002,1.2457811,1.080219,0.14882861,0.891296,-0.13039632
0.45239696,0.8993152,0.36031342,0.2554839,0.8750952,0.16161488
1.8133903,1.3311775,1.155664,0.49112678,0.885825,0.60042244
0.36426103,0.96008784,0.98441774,0.44419575,0.9223485,-0.9576214
0.15921187,0.8364744,0.44943416,0.34485638,0.98392403,0.39116383
0.1759427,1.2880212,0.7041516,0.2649976,0.5897184,0.5243925
0.4750622,0.9711111,0.6452771,0.19901124,0.8697025,-0.9876345
0.3210921,1.0797226,1.1086795,0.37599814,0.5277412,-0.82778335
0.63299745,1.7313771,0.5042749,0.22613348,0.79939604,-0.5541866
0.99153244,1.6012655,1.0742205,0.33318153,0.60680735,0.48099732
1.0115919,0.9521309,0.39090848,0.36502367,0.9491497,-0.53118885
1.2838287,1.2236614,0.8544283,0.22320515,0.9719374,-0.08743807
0.48828405,1.3501242,1.1820048,0.33984628,0.99320763,-0.92830575
0.1585579,1.5826724,0.40927982,0.4326247,0.9193041,-0.17639334
1.0986207,0.8543669,0.3469576,0.21196519,0.698811,0.29203472
0.57460266,0.8914408,0.5772775,0.4111333,0.65806055,-0.74789834
0.2530714,0.8170049,0.3605525,0.17671904,0.842732,0.15576993
0.5230579,1.0715761,0.7470033,0.40609837,0.5878,-0.7896364
0.77652365,1.7956197,1.158483,0.10938354,0.7878358,0.6875083
0.6769255,1.3742477,0.9728303,0.22925444,0.68829507,0.3751221
0.21948127,0.8125404,0.99275744,0.2993684,0.85952187,-0.7549585
0.32772282,1.6548076,0.34148705,0.34584284,0.6525541,0.23409899
1.2074018,0.9517423,0.32989234,0.45625335,0.5236848,0.122702286
0.45276907,0.9026449,0.6208501,0.13618314,0.9221071,0.024651526
0.5077082,1.1694707,0.53857464,0.2725648,0.8682412,-0.6221112
0.3747852,1.1441567,0.41102445,0.36017987,0.97669864,-0.5244701
0.8954904,1.2909592,0.85883087,0.34552073,0.84224486,0.14479858
0.27132303,0.8155256,0.93060595,0.37926736,0.8647525,0.83716154
0.5117184,1.0818272,0.96378815,0.33169693,0.5031414,-0.128667
0.4988521,1.2191244,0.7851353,0.48665112,0.84799135,-0.51851493
1.708877,1.0559653,0.60950214,0.15979008,0.8037112,0.6373155
0.5674342,0.9366156,0.38135442,0.2919707,0.6922425,-0.34225723
0.5230087,1.3995639,0.6454854,0.19635037,0.88491476,-0.3210101
1.0966156,1.6587944,0.92196894,0.49213117,0.92435837,-0.42023063
0.89969677,1.1403413,1.0731256,0.16628183,0.94539666,0.103270166
0.33628595,0.9717846,0.95677197,0.4312338,0.66625965,-0.5125231
0.4272521,1.4512972,0.9207827,0.36832714,0.64407223,0.15812531
1.132931,0.91190994,0.41566244,0.49774593,0.8706,-0.50069183
