v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.7813207,1.2396966,0.6378611,0.18765195,0.7028373,0.4513776
0.6929048,1.8012103,0.76562274,0.19012761,0.651153,-0.004200973
0.48676112,1.8459821,0.68822944,0.38254848,0.786155,0.12685995
0.767082,1.3401794,0.9245012,0.20238894,0.73691887,0.18127784
0.77016366,1.5658736,0.66283727,0.28834996,0.7724995,-0.3815142
0.5011319,1.6122956,1.0731633,0.37988117,0.6740159,-0.13766117
0.43148062,1.6725712,0.998395,0.36593258,0.8243887,0.21356708
0.40802756,1.1854376,0.9904537,0.19713788,0.70545834,0.26780632
0.5480656,1.3551135,1.12381,0.19588535,0.80027926,0.15126958
0.65663314,1.4100802,1.0953027,0.45903945,0.659747,0.13089763
0.4835519,1.1711247,1.0760274,0.28301296,0.7146881,-0.0784341
0.49082035,1.6137123,0.7783133,0.134854,0.83971816,0.42437324
0.57347363,1.5634294,0.70598495,0.2502825,0.784461,0.11825008
0.604468,1.4007558,0.9331781,0.3687294,0.82036203,0.13742699
0.7898283,1.825786,0.9011964,0.35499835,0.63604724,0.106690936
0.8776352,1.8989259,1.1333594,0.34350115,0.708888,-0.39548114
0.64469457,1.0801395,0.6521401,0.23937991,0.83662444,0.42688644
0.9037306,1.5929933,0.68961394,0.31101096,0.79483485,-0.25359222
0.7202919,1.4271942,1.1022857,0.34975138,0.8533078,0.015224425
0.72909826,1.1478583,0.82602465,0.39989474,0.7856456,-0.3853983
0.878817,1.4226773,1.0008729,0.42517415,0.772696,-0.3014703
0.4760663,1.4200081,0.8531187,0.20132196,0.6903421,0.031133326
0.65491253,1.3990287,1.0043511,0.3834259,0.75008297,0.39311177
0.74063057,1.6140326,1.1282128,0.30402765,0.7784972,0.13364445
0.49505308,1.166324,0.67246425,0.37265104,0.82902724,0.20856246
0.59026486,1.9033481,0.9416937,0.12706903,0.6910038,0.13517849
0.9320162,1.405693,0.94751525,0.2584786,0.66333914,-0.4024619
0.7537409,1.2600214,0.87324995,0.3938649,0.66834843,0.017877849
0.7104529,1.6928446,1.0353339,0.10070552,0.73446566,0.16191989
0.6084059,1.4253418,0.8832151,0.4518676,0.7930232,0.28580785
0.842364,1.6158712,0.80930585,0.36597964,0.75225216,0.31969696
0.7455563,1.8592502,0.9382797,0.3758839,0.76917714,-0.05972248
0.7596881,1.2136086,0.57880735,0.34750497,0.76775783,-0.13599382
0.77783835,1.5825472,0.99655396,0.27685347,0.795199,-0.09102126
0.46221837,1.6123228,0.7974099,0.28571543,0.6660487,0.16740511
0.8813976,1.5571215,0.8539127,0.3417013,0.64960456,-0.2426684
0.7928648,1.4418339,0.9354873,0.3756006,0.7863774,0.29910147
0.5901041,1.8208692,1.111598,0.28180268,0.80160797,-0.03845862
0.43279794,1.6294528,0.9408275,0.38004947,0.8252525,-0.29392344
