v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
1.2611835,0.9301223,1.1118517,0.32985008,0.6280288,-0.42671072
0.33442396,1.0581897,0.5161958,0.4543288,0.53806436,0.050365116
1.6548023,1.6377776,0.9773011,0.112791784,0.8917536,-0.82017654
0.215771,0.91538477,0.3526719,0.37769142,0.6531871,0.029622138
0.64645505,1.6483032,1.1323119,0.44541943,0.5009248,-0.040657487
0.67710245,0.9988994,0.6890487,0.43869424,0.96184814,-0.34049875
0.44804043,0.8579048,0.32372898,0.34440598,0.6110798,-0.7377748
0.5811724,1.7489203,0.36284867,0.30064714,0.6347399,-0.86994094
0.93719786,1.5167446,0.7270986,0.39537838,0.577684,-0.6531109
0.96309936,1.182874,0.60999787,0.15905769,0.6949925,0.8856092
1.9055772,1.1398407,0.43466884,0.35567972,0.96503115,0.50550467
1.33564,0.8709585,1.1808594,0.3603129,0.5048659,-0.9729217
1.0650196,1.0421218,0.59884787,0.10213389,0.50039196,0.2311071
1.0740818,1.5183445,0.30659875,0.38321,0.96465343,-0.925934
0.93798435,0.9829703,0.8006446,0.37651905,0.94912875,-0.87867236
0.8609518,0.8247458,1.1829863,0.37162495,0.64148426,0.70993143
1.9505816,1.7957058,0.4507178,0.20196766,0.8595371,0.115383156
0.7856695,0.80261284,0.36161345,0.36511555,0.9982452,0.97028184
0.1968286,0.8455309,0.468084,0.27990854,0.50946736,-0.3165155
0.30070636,1.046513,0.6999528,0.30728456,0.9791912,0.8234983
0.61238694,1.1754436,0.5678522,0.47691634,0.91613704,0.29013655
1.3426119,1.1671611,0.5982352,0.1956267,0.70558965,-0.5991355
1.1949246,1.4196867,1.0187612,0.3113091,0.9553238,0.28271943
1.2330843,0.8767586,0.50802785,0.34459817,0.69038475,0.9321121
1.0377288,0.89984316,0.5517386,0.49033356,0.8236933,-0.28988007
0.5173873,0.8542575,0.7282497,0.48916915,0.6704493,0.3771872
1.2362245,1.451264,0.60709476,0.2771622,0.8267501,-0.18889533
1.7276226,1.3893399,0.74005306,0.2338456,0.9262999,0.13849473
0.31120133,0.87422043,0.46825954,0.246811,0.5377724,-0.31000414
0.9749416,1.1564157,1.0689411,0.34936243,0.7685834,0.13700393
1.3235937,1.088009,0.8933584,0.34012765,0.7071892,-0.19254918
0.69135463,1.595207,0.46268883,0.12985018,0.88274336,-0.87849236
1.4631417,1.7259057,0.47160202,0.26441693,0.86293423,0.9822111
1.0756444,1.7614652,0.79322827,0.4243721,0.6982505,0.09258586
0.39081684,1.2316016,1.133348,0.37777135,0.91910946,-0.63154626
0.32494074,0.89075214,0.3293632,0.17731383,0.6564454,0.5621773
0.2508976,1.7174486,0.9382887,0.49076924,0.7429506,-0.01564619
0.56560135,1.381842,0.5692368,0.41557217,0.5413443,0.4170296
1.1937592,1.7758025,0.52295285,0.15938875,0.95164144,0.14009653
0.5339728,1.4985904,0.8893392,0.12166068,0.6051911,-0.59454596
0.21288213,0.84958315,0.95837414,0.23470393,0.9687521,-0.9796104
1.7035885,1.5914385,0.33398435,0.18745941,0.5889912,0.7670956
1.2157264,1.1604545,0.6131163,0.14175726,0.57386905,0.03200978
1.3711534,1.0517799,0.51761025,0.3516044,0.6524503,0.9741433
0.3493825,1.1187239,0.87353855,0.17185214,0.8600887,-0.2581761
0.5181025,1.1707708,0.56955904,0.112016,0.99146485,0.12240092
0.18828958,1.3195502,0.4333676,0.4843074,0.5603162,0.19874986
0.53519094,1.0435879,0.4234006,0.45790324,0.74843603,0.90478224
1.3619115,1.044229,1.0751307,0.173279,0.75192195,-0.42696014
0.39685038,1.1318653,0.48078826,0.2838389,0.506423,-0.4710292
1.4451864,0.8534791,1.129682,0.4629919,0.8301566,0.4971503
0.5278717,0.8829669,0.95838094,0.16346271,0.64608157,-0.37995303
1.194772,1.6655755,1.1475778,0.3011805,0.9755542,-0.58511144
1.1346089,0.84136045,1.175184,0.19645697,0.9310612,0.62999177
0.1841444,0.83106965,0.9032531,0.45445722,0.8556681,-0.2902189
0.46941423,1.3581511,0.86691844,0.26853007,0.7850875,-0.35709316
0.7671931,1.7593539,0.73796105,0.34194404,0.7042144,-0.70444095
1.263142,1.024906,0.45766914,0.3506173,0.7478734,0.08799525
0.7175502,1.2644494,0.8448764,0.27888328,0.8806851,0.23881264
1.0727007,1.0280021,0.7877939,0.49377993,0.590444,0.37073874
0.26244596,1.396512,1.0417131,0.4971333,0.88716316,-0.48279378
1.8156277,1.0200465,0.87761784,0.38261867,0.5851618,0.12943345
1.3360734,1.2358611,0.5061016,0.30262318,0.9176689,0.51287043
0.17480925,1.0144681,1.0410966,0.4063005,0.59821624,0.75794727
0.6647673,0.99033874,0.5935921,0.2233897,0.9065266,0.4479654
0.49387485,1.2783346,0.9239303,0.11309555,0.6630975,0.9461676
0.51420796,1.2044381,0.4779185,0.34926385,0.85126853,-0.8322726
0.4710115,1.7535597,0.31546754,0.1617489,0.90627813,0.88404006
