v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.75232655,1.8643433,0.97475183,0.2519689,0.7692437,0.13129258
0.59580684,1.6108896,1.1809616,0.4538845,0.76354754,0.09597687
0.89129966,1.321188,0.6198123,0.29948592,0.7698717,0.37159592
0.44396144,1.2944583,1.1622925,0.34872562,0.60381377,-0.113784105
0.80022836,1.3902563,0.85521674,0.36795995,0.71913874,0.32477638
0.63903445,1.1173978,0.8354579,0.25288108,0.7730044,-0.37310758
0.7751154,1.2520097,1.1634856,0.26953262,0.77495784,-0.37899062
0.5777834,1.1578653,0.8373564,0.2947484,0.8044972,-0.12194126
0.6011964,1.6274536,0.8599836,0.4609953,0.8416702,0.15630502
0.5749811,1.3909152,1.0238175,0.45949554,0.8934244,0.34308076
0.7436582,1.3196553,0.7775696,0.2830882,0.71991354,0.16128668
0.9445749,1.6238147,1.1319811,0.27911216,0.7979055,0.26914358
0.9023734,1.0369748,1.059279,0.44266188,0.6613617,-0.2901549
0.9397654,1.222135,0.85608345,0.2572433,0.7843142,-0.13634449
0.38029948,1.6312907,1.1128334,0.4211955,0.7209377,0.113691166
0.91975594,1.398755,0.7366383,0.10409082,0.78145087,0.40548897
0.6584484,1.9082438,0.9472202,0.22417699,0.7263881,-0.14470175
0.93209875,1.1468801,0.9465544,0.27558163,0.6636584,0.057983402
0.9838188,1.6016023,0.67942077,0.44838363,0.70534545,0.12180389
0.47133067,1.6508274,0.96891963,0.34017995,0.78642684,-0.3014843
0.88898116,1.5846019,0.71746105,0.26175395,0.84708595,0.32694185
0.8159903,1.1784847,0.5121385,0.1084512,0.60543823,0.17130974
0.4265083,1.7258432,0.9832364,0.3418215,0.6598393,0.15901041
0.7414359,1.5028672,0.68784577,0.19841842,0.8396704,-0.079308875
0.35048378,1.3547372,0.79572856,0.2808228,0.7064637,0.39459717
0.9083007,1.5840551,0.5033404,0.28684467,0.8918865,0.1396666
0.5610713,1.5974308,0.6999388,0.19479215,0.7657414,0.2635818
0.5880173,1.4346281,0.7887315,0.24180774,0.7885163,-0.21319793
0.50406003,1.3547441,0.7984965,0.35048956,0.6861601,0.016754337
0.78393394,1.6755059,1.1725157,0.10560745,0.66633034,-0.06826968
0.73394144,1.8574256,0.96157426,0.2313783,0.656577,0.33807695
0.79696673,1.5523852,0.62256616,0.25644246,0.74629736,-0.09352778
0.83909893,1.625853,0.99428856,0.28825277,0.6656283,-0.08401781
0.5833419,1.4042324,0.6845848,0.15572584,0.74266654,-0.18657526
0.6404683,1.839296,0.8544898,0.21288328,0.6493137,-0.10901498
0.6587269,1.356809,0.9616796,0.4316659,0.80167735,0.24863002
0.76742905,1.7983286,0.6353154,0.3371407,0.79368275,-0.42645922
0.43105412,1.152253,0.7976164,0.2714766,0.71296996,0.30815506
0.8020525,1.6201028,1.0798975,0.4532683,0.7334256,-0.026956772
0.58029115,1.2371782,1.002064,0.3704829,0.70920575,0.12612866
0.5962287,1.6280593,1.0037594,0.3338196,0.7795209,-0.31940588
0.5335824,1.2258785,0.67939675,0.36152723,0.6421143,0.12201908
0.62172174,1.5195087,1.0216215,0.22604476,0.8492973,-0.017549999
0.35493112,1.2853868,0.6198298,0.20197305,0.8658201,-0.027259832
0.73949766,1.6596832,1.0700665,0.44290346,0.71461284,0.335804
0.5265281,1.4125379,0.8461555,0.30532962,0.7888659,-0.13681331
0.75721204,1.2523342,0.8153112,0.28005219,0.7225017,-0.2576633
0.63453615,1.3551621,0.99686205,0.39571548,0.6995116,0.05680562
0.5699744,1.9253929,0.8308533,0.23033231,0.82624435,-0.030741658
0.855025,1.6490091,0.82895976,0.44370174,0.8454414,-0.09250377
0.73789144,1.4893147,1.1339427,0.2841918,0.72727305,-0.113214955
0.78204584,1.3754982,0.70683366,0.3566375,0.8461894,0.13572873
0.34713343,1.2980646,0.672895,0.34384394,0.72182393,0.19425085
0.5484274,1.5628766,0.9173386,0.28871718,0.6930987,0.36896583
0.4488029,1.2658125,1.0066687,0.27710488,0.6154092,0.10675284
0.6179136,1.394325,0.95644563,0.28365973,0.7088385,-0.103017084
0.8369924,1.9096692,0.78238505,0.23773788,0.8361363,-0.41958624
0.7221001,1.2304896,0.910796,0.20725714,0.7895431,-0.359431
0.60520256,1.5704687,0.8552022,0.442368,0.8462818,-0.20390125
0.6052361,1.373379,0.7740593,0.28962725,0.7297961,-0.305368
0.89665794,1.8143944,1.1471492,0.30947575,0.68960184,0.0118575925
0.6834364,1.1720535,0.8424865,0.23494637,0.8468827,0.2762828
0.6017857,1.4837083,1.1344266,0.25808254,0.7896923,0.10431899
0.48358193,1.1983557,0.67202693,0.2962794,0.70466805,0.1770941
0.7854029,1.4934387,1.1296921,0.27683982,0.71484697,-0.1446657
0.8840728,1.3472924,1.0973319,0.34344777,0.78815484,0.14482051
0.7236888,1.3873551,0.9062288,0.45978877,0.78019,0.13037682
0.8819785,1.3049337,0.8146863,0.2963068,0.764885,-0.42736974
0.53522146,1.532679,0.9940006,0.2657355,0.83021826,-0.13788217
0.5068158,1.8463527,0.94028836,0.30244273,0.74786186,0.056196343
0.5713657,1.5308818,0.6308116,0.29772392,0.78674734,-0.085489586
0.7276853,1.8132018,1.056942,0.29164132,0.8387121,-0.39810163
0.87260896,1.6311244,0.99658394,0.20126013,0.7159148,0.112855606
0.83183336,1.842901,0.9767181,0.34787485,0.7139278,0.075637996
0.6210341,1.4146078,0.71642965,0.4338551,0.6851183,-0.26031432
0.8850073,1.5965269,0.995462,0.18596855,0.62405425,-0.3547511
0.38426527,1.658419,1.1309417,0.28626835,0.7162597,0.22330898
0.6791268,1.3535362,1.1103549,0.19210592,0.61753577,-0.147273
0.9453925,1.6506516,1.1063968,0.3709949,0.6214146,0.35254627
0.49140513,1.5603371,0.9390298,0.36252555,0.77082026,0.10584664
0.46434817,1.6805056,1.0267115,0.27398074,0.8051481,0.24901183
0.9701405,1.4182723,0.7933283,0.3476487,0.7099026,-0.35703894
0.48383892,1.1773173,0.81260276,0.4782695,0.6765143,0.43720242
0.61827934,1.6151315,0.80114514,0.25499943,0.6752868,-0.06493648
0.67239136,1.1967721,1.1761931,0.17034917,0.7837848,0.26662347
0.61519843,1.1669146,1.1509515,0.3740955,0.7659185,0.27025858
0.80374706,1.2069641,0.67924947,0.4647391,0.7942961,-0.22014438
0.7534972,1.8200173,1.0176286,0.29205126,0.7246168,0.0781726
0.736908,1.8442063,0.9303484,0.35328037,0.8935633,0.17095043
0.6559476,1.6606487,0.9221523,0.27123266,0.67132163,-0.45706385
0.71557415,1.6295063,0.9887498,0.268302,0.668308,-0.2698455
0.75006205,1.1168097,0.85494363,0.34995097,0.78273815,-0.07101553
0.86085683,1.6521395,0.83935934,0.25372106,0.6313271,0.38532105
0.7409324,1.7919817,0.7892614,0.35645375,0.7122781,-0.26744658
0.8566877,1.4394766,0.52598244,0.45149955,0.6394776,0.3902124
0.8680219,1.1835049,0.9879982,0.47681078,0.8539852,-0.45651987
0.7240185,1.7801747,0.92594516,0.4361021,0.64442605,0.14895858
0.75323915,1.0713247,0.9047043,0.39849243,0.7201317,-0.33507356
0.94705015,1.4798112,1.0223365,0.34951594,0.7807206,-0.19505104
0.71140087,1.1606766,0.7484145,0.24957605,0.6655337,-0.37476745
0.85729873,1.2203875,0.50619745,0.37913194,0.66347086,-0.13270134
0.7245189,1.4000425,0.93894744,0.12595496,0.6918376,-0.41908446
0.4590596,1.4651937,0.6618826,0.30758962,0.78170174,0.32113695
0.65898687,1.1647477,0.6276738,0.20462433,0.7780305,-0.3666805
0.7077679,1.1221052,0.5421899,0.29543182,0.67965573,0.2861968
0.6253634,1.6790663,0.8320941,0.2926458,0.6113979,0.32571092
0.70390105,1.3462666,0.63682836,0.14673966,0.66729075,-0.31831798
0.42324156,1.681177,0.9781949,0.41978976,0.72504884,-0.3178311
0.63414043,1.4444382,0.6904263,0.43408147,0.64174014,-0.16166614
0.6083047,1.501475,0.8801232,0.36553705,0.7409347,-0.16234842
0.58305997,1.732005,1.1594069,0.3013563,0.7701461,-0.2888198
0.89656115,1.6555505,0.8461026,0.30653214,0.77611494,0.23398864
0.92587036,1.2191535,1.19908,0.26743558,0.87326986,-0.35356814
0.32416463,1.6131665,0.74752045,0.26768422,0.7700648,0.2956673
0.9832313,1.8572936,0.939585,0.3567899,0.71649987,0.049453378
0.513759,1.350978,1.1018538,0.45665416,0.7231204,-0.12431779
0.7033998,1.8469458,1.1165751,0.1965665,0.71390915,-0.121336535
0.765732,1.2470446,0.9298253,0.2905312,0.8823044,0.1464791
0.6825258,1.5688113,0.9675485,0.32560745,0.6962521,0.13381343
0.7381655,1.7604123,1.0903882,0.44340825,0.7440015,0.17506143
0.9215335,1.8807638,1.1585126,0.4534423,0.7415258,-0.07226228
0.53711456,1.319255,0.8111571,0.37538895,0.8302103,-0.38562167
0.921677,1.5075614,0.7709522,0.13604155,0.8547824,-0.1482948
0.7216973,1.441859,0.9776499,0.4439954,0.75325215,0.07864387
0.7424963,1.4381903,0.5505368,0.4184472,0.6574705,0.100350216
0.6147316,1.6144313,1.0903378,0.33089086,0.85357547,-0.11995578
0.93659055,1.1349512,0.9865665,0.38357216,0.71320826,-0.4641238
0.5478022,1.2290704,0.5684798,0.10952051,0.783887,0.3126511
0.7302096,1.3409369,0.7015676,0.2012931,0.62460655,0.41117263
0.78865314,1.2152059,0.92681575,0.25937113,0.6920422,-0.056455467
0.67808074,1.5433986,0.9624487,0.19079238,0.7733668,-0.47795928
0.88461155,1.2820822,0.9403886,0.4503109,0.72444135,-0.37641028
0.7527851,1.8418497,0.82216483,0.35048583,0.7179545,0.13198102
0.82145435,1.3551719,0.596737,0.36068624,0.86165065,0.17299688
0.464972,1.781133,0.66953826,0.18505235,0.74448097,0.33512577
0.61582565,1.6104381,0.7657927,0.4379445,0.79683256,-0.038704358
0.61686146,1.5734859,0.8354925,0.36700195,0.6542847,0.3639386
0.76580775,1.2656065,0.821101,0.4461056,0.89856654,0.18768595
0.64116204,1.4474398,1.0550874,0.33330435,0.798788,0.12009378
0.93377566,1.5946515,1.0031023,0.34951773,0.64303786,-0.17942847
0.59097284,1.5979326,0.95781946,0.12369286,0.6517928,-0.42961025
0.85560304,1.4536977,0.9154775,0.35735065,0.7793648,0.35283095
0.73198235,1.4592493,0.69490963,0.36112267,0.66164106,0.14558734
0.5983689,1.8091338,0.94272983,0.31115657,0.75498444,0.42953274
0.76733726,1.6668053,0.9190538,0.27301642,0.8468451,0.112948954
0.3245282,1.6606929,1.1212872,0.35627016,0.78126633,0.0923626
0.90155804,1.3548229,0.82719505,0.23388359,0.70665216,0.24213402
0.55018777,1.7621778,0.95217174,0.19617094,0.7519509,0.21837153
0.8692732,1.7793261,0.7149613,0.27432197,0.71137995,-0.18906848
0.59891695,1.3413055,0.99332917,0.17666022,0.83592904,-0.29802617
0.4432686,1.1529479,0.919045,0.20228681,0.7259976,-0.10229084
0.77519256,1.409057,0.8529158,0.14937288,0.8038059,0.37451658
0.46880105,1.3093451,0.85049766,0.3105371,0.8506157,-0.41506425
0.64119387,1.5599244,0.5401304,0.4496291,0.7321947,0.09713982
0.92786676,1.3380591,0.9818368,0.36070403,0.79990786,0.11400935
0.59187937,1.0577065,0.84454405,0.32082254,0.6433434,-0.16448334
0.76767075,1.6289217,0.8256683,0.11294439,0.67211866,0.47517884
0.85440105,1.6494164,0.9522752,0.44415042,0.86828274,-0.004469844
0.7491997,1.5943984,0.8768784,0.4133618,0.72472936,0.07848738
0.72974294,1.5926732,0.9704654,0.32309666,0.78291535,0.27275938
0.47367057,1.3724365,0.58916634,0.36512572,0.8491374,0.36821583
0.48494253,1.9583592,0.9797295,0.35625812,0.79451346,0.17825675
0.7102755,1.3640057,1.1884369,0.251621,0.77472675,0.3314383
0.7242446,1.3298718,0.6372182,0.36446726,0.7473923,-0.4475062
0.57516646,1.7840376,1.0117136,0.12419693,0.6832797,0.18667603
0.60369074,1.4074713,0.9749331,0.3706145,0.77545494,0.0388666
0.9099359,1.8691353,0.7584275,0.32071325,0.80030614,-0.11212391
0.7292447,1.2509845,0.7946541,0.42728597,0.83065844,0.11071763
0.719535,1.4085869,0.8408602,0.47058514,0.7855212,0.0044871573
0.9218379,1.595379,0.85229903,0.4475626,0.6626155,-0.40270537
0.62787694,1.3575368,0.8052344,0.21037516,0.6954775,0.47584152
0.7836986,1.6779609,0.8172159,0.27217996,0.6712381,0.28235024
0.4828658,1.4466901,0.9560672,0.21308523,0.6446279,0.2813378
0.5710442,1.76703,0.8951044,0.36697707,0.70634925,-0.1125039
0.70937985,1.4006779,1.1601646,0.3651739,0.6513681,0.2694171
0.69438547,1.017774,0.9678686,0.27255756,0.769079,0.06636585
0.50247246,1.6621689,0.9760457,0.2908516,0.80018705,0.32753536
0.45131353,1.1873642,1.0168616,0.30787826,0.7191884,0.034373824
0.99254,1.3403453,0.80680597,0.3547397,0.8083948,-0.022879599
0.5792253,1.1860259,0.79480094,0.11886085,0.6121644,0.11321869
0.62915206,1.1530606,0.52569914,0.26479298,0.62627214,-0.1431329
0.54660547,1.3561814,0.82954466,0.26764283,0.84779257,-0.43067887
0.73828286,1.1712198,0.62174225,0.21602786,0.792275,-0.12926947
0.47464606,1.1425986,0.8698049,0.26202884,0.6058789,-0.2796947
0.8062086,1.2527139,0.8858693,0.112362355,0.7469656,0.21628463
0.3379915,1.6113383,0.95274025,0.36719325,0.7717979,0.14649588
0.57812893,1.0935816,0.9901174,0.46734098,0.8024679,-0.36549088
0.70586026,1.0809108,0.8484803,0.14006434,0.7078592,-0.12684463
0.4200264,1.1765757,0.9088212,0.35268947,0.65353906,-0.011541339
0.7394363,1.8312199,0.97575974,0.39717567,0.66661227,0.2942224
0.31419027,1.5888505,1.1470897,0.42720667,0.64497447,0.2996531
0.9102335,1.6183285,0.8191889,0.36291516,0.7479099,-0.2786215
0.80665284,1.6657764,0.7744212,0.35991096,0.6763582,-0.1292244
0.65704525,1.8413757,0.9639918,0.45520818,0.60838145,0.3204296
0.605817,1.4505244,0.8353199,0.36400443,0.7633662,0.14039107
0.43299147,1.4403726,0.97249514,0.3458195,0.8756908,-0.35286197
0.8596095,1.6195142,1.0909935,0.2706403,0.77823037,-0.49765807
0.60406727,1.433543,1.1308031,0.47621366,0.72720236,0.3064655
0.4937393,1.6614027,0.87724954,0.35568705,0.86235714,-0.2222866
0.63032687,1.4108416,0.83164024,0.31824988,0.8512259,0.040920768
0.73485065,1.7466689,1.197776,0.26875308,0.7043389,0.13000087
0.6042899,1.3855706,1.0253084,0.2945543,0.74526554,-0.08710608
0.7621197,1.6744922,1.1119672,0.27901313,0.7920952,0.16443005
0.7652684,1.6398157,0.8861676,0.4525919,0.66481256,0.090222664
0.6051975,1.5616624,1.0055165,0.27989382,0.66588587,-0.3253517
0.5615939,1.4085053,0.63482904,0.33668426,0.77211016,0.13161623
0.657,1.021562,0.88123024,0.36057794,0.71566063,-0.0967318
0.31347185,1.4144676,0.8948111,0.47432807,0.73819077,0.031119682
0.94297934,1.6312438,0.8237983,0.45605972,0.7762637,0.13388935
0.7824226,1.6730939,0.9994212,0.18978532,0.65024346,-0.35532814
0.81833726,1.3922638,0.7988115,0.3969279,0.7928033,-0.46241745
0.9073069,1.7958559,0.92729884,0.2889983,0.65093935,-0.10061013
0.30289233,1.6278272,0.651028,0.28782284,0.71949226,-0.33229682
0.8803127,1.5761466,0.8408387,0.4633984,0.84726346,-0.35019776
0.8671255,1.5706807,0.8145115,0.4549883,0.77412367,0.13505672
0.8470501,1.4451772,0.9198945,0.36328325,0.7130849,-0.2551117
0.56876594,1.4192312,0.98469853,0.3822771,0.78011316,-0.40736833
0.5546742,1.9902029,0.99699473,0.2964128,0.8507118,-0.1105971
0.771596,1.1660975,0.9771466,0.28312322,0.63617057,-0.124307275
0.833597,1.9732949,0.9354535,0.30073437,0.8543064,-0.078025006
0.59510154,1.4615554,0.85605186,0.38135007,0.8213702,-0.12256668
0.8110708,1.590848,0.841543,0.26744902,0.6202257,0.36114874
0.54439056,1.268578,0.81407064,0.36447072,0.8657183,-0.06647753
0.5883108,1.447758,0.87281877,0.20380288,0.78299797,-0.26007932
0.8556498,1.5166099,0.63525736,0.1839183,0.6772692,-0.33855805
0.41966695,1.8937566,0.7849506,0.41993287,0.7076453,0.16357273
0.74079335,1.1555086,0.99839365,0.39697796,0.71629447,0.08809425
0.90696967,1.4721261,0.93860114,0.15121712,0.78475523,-0.15249343
0.5071861,1.526508,0.7862659,0.45403454,0.8388208,-0.0311727
0.57456434,1.2253908,0.9282961,0.27478114,0.83384395,-0.3301368
0.63367826,1.4490148,0.8715532,0.27773976,0.8557583,-0.46499002
0.46837798,1.302993,0.69299704,0.26547584,0.77780974,0.06699681
0.45963502,1.1916898,0.789699,0.18106666,0.73974985,-0.0033451025
0.5933621,1.7439299,0.80872005,0.37820208,0.78151715,-0.14288923
0.6885074,1.1841059,0.6107684,0.26968375,0.8366882,-0.33908877
0.5970452,1.7766042,0.9706305,0.28942347,0.67581517,0.08840753
0.4894667,1.3517343,0.9752437,0.45060924,0.70655674,-0.09612471
0.7419224,1.4205002,1.0104115,0.1671962,0.6546674,-0.03405311
0.43140966,1.2535212,1.1353643,0.3467864,0.69150496,0.037755456
0.90664506,1.6531085,0.67131287,0.35615027,0.7974256,-0.12389884
0.64326966,1.4113344,0.6668919,0.4365689,0.72252685,0.31186572
0.81236166,1.4233198,1.1164933,0.13745129,0.82889605,0.39424106
0.7722996,1.6342396,0.848467,0.24465147,0.7788515,-0.44708928
0.76470166,1.262657,0.65079266,0.36600605,0.7196193,-0.32010815
0.70880145,1.3651392,1.1321057,0.37257427,0.8149848,0.11777258
0.49288946,1.0313741,0.8526293,0.45514008,0.77017826,-0.07976572
0.68247044,1.6089661,0.9930272,0.28577477,0.8262003,0.12959044
0.5289018,1.4266655,1.1431043,0.30161586,0.8628113,-0.16190691
0.604216,1.5985913,0.6970457,0.37609467,0.69716,-0.41884035
0.5916479,1.8662392,0.85495466,0.38963276,0.7718017,0.48576164
0.81009996,1.6698685,0.66488725,0.35642081,0.6504304,0.1659827
0.71518713,1.3602594,0.963575,0.3787215,0.83801025,0.07436185
0.750131,1.3980305,0.9448514,0.33806282,0.75945693,0.15342595
0.56350046,1.3730915,1.0165503,0.12036179,0.62121826,0.3803606
0.33553043,1.1617832,0.9686965,0.28365865,0.65265393,0.23380454
0.8556923,1.1207923,0.891097,0.28052577,0.7662341,0.050919056
0.7338881,1.8566496,0.9401814,0.3855338,0.7060725,0.3457348
0.59311014,1.6435065,0.8407602,0.25801396,0.6638585,-0.3636817
0.9289037,1.5680548,0.5623232,0.25332448,0.6494237,0.12261258
0.42074051,1.903893,0.9553574,0.21532314,0.6070433,-0.16818841
0.51756227,1.8112653,0.7837047,0.383056,0.77746606,0.0018145895
0.6178807,1.2149287,0.846161,0.34008455,0.67021334,0.16346416
0.3356088,1.3997328,0.60699826,0.4558124,0.7551866,-0.32251483
0.45829806,1.6395615,1.1450051,0.4466851,0.7348572,-0.0548498
0.6436632,1.929809,0.6918715,0.19466439,0.83606327,-0.085384056
0.8912281,1.6003913,0.81262165,0.24409379,0.7042894,-0.1300292
0.60414267,1.848093,0.9832259,0.2814709,0.653483,0.15460986
0.576531,1.4068412,0.6629619,0.43848407,0.8109362,-0.29460213
0.53941524,1.2250235,0.9447137,0.27569237,0.80228126,0.12924156
0.5490594,1.4233309,0.94771904,0.46465218,0.7808667,-0.050708342
0.6013436,1.8155812,0.80744004,0.36174294,0.85615754,0.12914583
0.89347816,1.9057742,1.140219,0.20683156,0.8148455,0.16815645
