v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
1.832202,1.016656,1.132775,0.29811674,0.5959944,0.3147683
0.2133458,1.6453336,0.8643122,0.37572417,0.7713952,0.4301434
0.3809117,1.042554,0.3810477,0.22548608,0.7293382,-0.17646855
1.4255438,0.93308324,0.73476803,0.21791221,0.57053274,0.17989437
0.23052059,1.1353236,0.5662418,0.431338,0.6108167,0.8988812
0.9623337,0.964077,0.9593751,0.27446347,0.91805357,0.48487094
0.51258683,0.85561144,0.576245,0.20092049,0.75538814,0.4407887
1.4951272,1.714935,1.0678062,0.13694498,0.7486058,-0.65280294
0.45741597,1.5079502,0.98772013,0.4943854,0.5366292,-0.55824196
0.83220387,1.4597368,0.4821531,0.48969695,0.83675516,-0.2226891
1.0540661,0.8872792,1.1852745,0.31748125,0.6788303,0.04522628
1.0688746,1.0160294,1.0275062,0.37968206,0.9578656,0.7885353
0.63480556,1.2932855,0.5106871,0.3715022,0.94289887,-0.7302965
1.7453122,0.93438053,1.0528011,0.32001367,0.83510506,-0.1115473
0.5722628,1.4499737,0.5800342,0.4141854,0.72464067,0.86319035
1.8664793,1.1412256,1.0980887,0.41483232,0.9731403,0.11848585
1.6490626,1.2163104,0.4145811,0.15905988,0.7212469,0.8659445
0.5167494,1.2328814,0.55150247,0.31397238,0.7406327,0.94020545
0.3377149,1.5306581,0.3106462,0.3632176,0.51341057,-0.48772502
0.6813655,0.85827017,0.81939596,0.13004452,0.9609725,0.22434278
1.2896528,1.7654806,0.9965811,0.1230814,0.61658543,0.62336075
1.1588572,1.4806924,0.79366314,0.39170334,0.6530269,0.7248877
0.41443393,1.5049477,0.45985445,0.15107617,0.7675162,0.5520823
0.62379456,1.799858,0.53446555,0.30708092,0.895434,-0.65152943
0.62648904,1.0181584,0.3232173,0.3888973,0.9812205,-0.28137392
1.5246217,1.0097761,0.3891722,0.40803507,0.54833907,0.5389812
1.0147998,1.5847241,0.6573258,0.40885067,0.95357585,-0.75030404
0.18078983,1.2615464,0.9013243,0.1966187,0.98910844,0.1017924
0.6159018,0.90746033,1.0820297,0.11605705,0.78076154,-0.384046
1.2425172,1.4864103,0.6504827,0.4126499,0.5585928,0.93665385
0.7183835,1.0193197,0.9235664,0.37864536,0.95615685,0.45371196
0.33690917,1.43258,1.0968964,0.42316,0.93221843,-0.010603057
0.47416347,1.0791117,0.9697634,0.17786439,0.9513674,0.8658293
1.0761532,0.96710825,0.47594124,0.31338054,0.9367464,0.60274845
0.5369152,1.052054,0.5893231,0.43506655,0.95744103,0.41818234
1.2375963,1.3573748,1.0964211,0.40362355,0.62609017,0.2032314
1.4123385,1.2462242,0.60952216,0.12287758,0.5331497,-0.5073036
1.3169498,1.5518718,0.36271438,0.14189577,0.5131833,0.41189805
