v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.99751276,1.2016897,0.7474563,0.22443089,0.7868573,-0.3571886
0.611879,1.8694763,0.96637464,0.26910773,0.8543883,-0.33821452
0.55372393,1.1942477,0.7133924,0.31343922,0.6516283,0.12716909
0.4377113,1.1831317,0.625394,0.26460192,0.742092,0.32167593
0.47357973,1.6755637,1.155158,0.27304485,0.79389954,-0.3236223
0.78437555,1.3091923,0.9529403,0.3373537,0.7863456,0.17211674
0.6133704,1.0364856,0.9294926,0.45357814,0.79365665,-0.053738277
0.59972763,1.0035027,0.85067743,0.37436748,0.7789867,-0.1167424
0.5589958,1.9720482,0.8129408,0.4298314,0.6404319,-0.2449941
0.85519814,1.7100397,0.6418038,0.36490607,0.6500127,-0.09864147
0.7547491,1.6714921,0.63150895,0.3654555,0.7755022,0.16401266
0.55482364,1.4815942,0.94153595,0.43653038,0.7264899,0.10345466
0.7386289,1.1571742,1.1309776,0.3749062,0.71992385,-0.19192582
0.42076427,1.6281404,0.7872156,0.42479008,0.71359015,0.4208102
0.84790576,1.2606853,0.88576406,0.34069085,0.89803606,0.3094127
0.89128417,1.3459433,0.85890675,0.36141306,0.7992804,0.22442237
0.6851533,1.3832357,0.9381234,0.2561699,0.64699554,-0.011092114
0.6134918,1.5511255,0.67527825,0.45598245,0.6978875,0.42904055
0.7124785,1.8158395,0.74883664,0.4631547,0.73467827,-0.44259635
0.9098044,1.1029869,0.9335295,0.34611174,0.7753455,-0.07659343
0.78790087,1.7717243,0.94654167,0.2637314,0.64267117,-0.11157385
0.6064156,1.4373696,0.9515109,0.2692598,0.70075285,0.33318436
0.8352953,1.6475896,0.7183157,0.36405265,0.7756522,0.111559525
0.6034678,1.4560446,0.8967214,0.25968423,0.7252173,-0.09828806
0.47508788,1.6355184,0.7290241,0.2631074,0.7390026,0.32412392
0.45749122,1.7909641,0.64514285,0.19120316,0.73912716,-0.1049812
0.8650775,1.8419906,1.1427201,0.20041876,0.7743469,-0.091074385
0.90190816,1.7151846,0.96278816,0.2588849,0.7252773,-0.33952612
0.887705,1.1792334,0.9417109,0.3506222,0.7998043,-0.40316775
0.55752414,1.2350563,0.8270216,0.37906507,0.68588156,-0.2667005
0.7161894,1.6275399,0.9721305,0.43234357,0.80206084,-0.29228392
