v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.35283208,1.4210027,0.36361212,0.49322242,0.51690686,-0.18177566
0.7159471,1.2194818,1.0712012,0.22761704,0.591813,0.35839742
1.798886,1.4506414,1.1049721,0.20133007,0.50657624,0.34512216
1.263386,1.0470592,0.5579425,0.37831208,0.732752,0.3052016
1.4236246,1.4314265,1.1515093,0.36518586,0.92198753,-0.48736227
1.0478213,0.9375934,0.32819283,0.44509304,0.5113859,0.07930512
1.247585,1.0606853,0.9045623,0.17096378,0.76796675,0.648783
0.44076973,1.3484013,1.1627823,0.44611984,0.8869471,-0.9299622
0.24698319,1.2813956,1.1057496,0.43168595,0.50344944,0.44678843
0.2443668,1.2868936,0.6786492,0.11059388,0.85562927,-0.54113823
1.1998599,1.3095528,1.1944728,0.12183732,0.6905418,0.14914155
0.3110492,1.2654313,0.9251958,0.4034007,0.92948645,0.502286
1.5365862,0.9736538,1.0212514,0.44204587,0.91509426,-0.106182955
0.29759416,1.599458,0.5247168,0.27818906,0.6488326,0.41051018
0.46939385,1.5661473,0.52827084,0.30215475,0.6538011,-0.14100412
0.28479186,1.3652478,0.3626391,0.15760474,0.71339315,-0.9785226
0.6947243,1.2514235,1.1315256,0.47055188,0.6388705,-0.5183143
0.37256575,1.0019555,0.39943546,0.30498675,0.5146097,-0.80596894
1.894295,0.91530555,0.56564,0.37571952,0.5495595,0.36772877
1.04567,1.5926578,0.6069293,0.21314079,0.7598624,0.34407464
1.141823,1.7438512,0.97152156,0.49636963,0.71296257,-0.21210116
0.64533776,0.8181607,0.36949986,0.35328713,0.6080439,-0.10926154
1.0298818,1.479597,0.4313405,0.4271744,0.6391926,-0.9758157
1.1242015,1.6089898,1.164445,0.24958651,0.7580438,-0.27170098
1.7779313,1.4660733,0.41133422,0.2891025,0.98245716,-0.8189168
1.1343944,1.2742058,0.30525848,0.31605995,0.7952862,-0.42650813
1.0359691,1.2656889,0.4172426,0.3520966,0.6044814,0.608601
0.1621829,1.3175349,0.40719894,0.25094512,0.9812568,-0.8898207
1.0859196,1.0567876,0.9959236,0.39863956,0.9616293,-0.8688407
1.2036994,1.0962553,1.0823172,0.4424366,0.5715953,-0.7809859
0.5590432,1.5877734,1.0383402,0.12171679,0.65861565,-0.8420384
1.4378753,1.7725683,1.0378511,0.116925076,0.96815693,-0.8345663
0.29232264,1.2311915,0.3482108,0.2945125,0.51045644,-0.6989792
0.10172339,0.9750458,0.90549815,0.23025356,0.53162336,-0.26512235
0.29502463,1.0397046,1.1064694,0.20805164,0.98685044,-0.97189003
0.874729,1.0220183,0.56498176,0.46926218,0.572847,0.8713171
0.19768834,1.3474293,0.4267933,0.13888587,0.993539,0.4355793
0.52737176,0.90372753,0.5414937,0.42308542,0.92796916,-0.35716203
0.8138554,1.0326145,0.37641236,0.36799353,0.573519,-0.20989813
0.67917746,0.95723283,0.6917379,0.21797618,0.9748791,0.42001453
1.5844252,1.7557099,0.34436125,0.22495097,0.6801254,0.6969279
1.062317,1.1976427,0.6322144,0.37458265,0.9215901,-0.036405813
0.5813527,1.6695665,1.1309748,0.4190369,0.6546661,-0.49536481
1.9231504,1.2491403,0.32766548,0.17417416,0.94175595,-0.12480186
0.2842544,0.81060004,0.95068944,0.30882517,0.51115084,-0.5344564
0.2663008,1.751094,0.46451813,0.31572893,0.9266591,-0.03255464
1.1626732,1.0077119,0.74961764,0.40690625,0.74701273,0.23472056
1.3071389,1.683079,0.664018,0.39140335,0.90341634,-0.9901776
1.029262,1.4582605,0.30323708,0.26697588,0.5980305,-0.0052157976
1.380669,1.2589668,0.6274829,0.3055377,0.60418695,-0.8039002
0.5470576,1.2332586,0.5955801,0.31606835,0.9256396,-0.24540296
0.17389666,1.4253533,0.98761773,0.48515376,0.54201305,-0.6408038
0.16926652,1.5281652,0.43491155,0.39623427,0.8812758,-0.521298
0.68522525,1.127525,0.96843696,0.45551893,0.7738856,0.08136165
1.4050183,0.9980392,0.6534227,0.1704483,0.51871175,0.33824837
1.120465,1.714905,1.1282681,0.3860124,0.9251136,-0.88561046
0.17291053,0.9843268,0.32772034,0.30661294,0.74142,0.18609412
0.14802733,0.9483223,0.61096174,0.43705997,0.5327902,0.320235
0.13168828,1.0353951,0.95521945,0.1812673,0.8623878,-0.55851495
0.26905513,1.0474467,1.1577252,0.17207693,0.73104006,0.18596832
0.263755,1.1064649,0.6581887,0.45129427,0.89168674,0.60127634
0.21723089,1.2659365,0.9719095,0.45589504,0.70473784,-0.8333258
0.9677952,0.97389674,0.5133789,0.29180008,0.74737704,0.8261372
0.14614855,1.2390041,1.0671585,0.35339603,0.5560186,-0.12084967
0.379986,1.0792167,0.37187764,0.40874317,0.64630103,0.7645065
0.4679901,1.6274613,0.79568034,0.16347907,0.5582464,-0.17197461
0.91696167,1.2513902,0.6466333,0.4924265,0.9644853,0.74926573
0.21989271,1.1453732,0.62447107,0.22402146,0.55009323,-0.43362856
1.8240122,1.5989863,0.7094927,0.16189948,0.7913682,0.74317145
0.696448,0.87221915,0.52939343,0.45538548,0.94249713,0.66227114
0.42172125,0.9365906,0.39603657,0.38446394,0.6322425,-0.5088073
0.6468734,1.4005979,0.84524333,0.20832819,0.5572632,-0.83939505
1.234215,1.1335107,0.6722636,0.3144617,0.74207413,0.42436945
0.4600672,1.1532406,0.7542507,0.20882092,0.5736216,0.41991296
0.4887803,0.80592096,1.1322448,0.49977195,0.959166,0.14263675
0.10830028,0.8340878,0.6382451,0.44887197,0.7284993,0.6701292
1.6920727,1.7139382,0.96880263,0.2928972,0.50766754,0.5861811
0.5036236,0.86554796,0.99777234,0.21681856,0.5288826,0.9646884
1.8215458,1.2669736,1.1664152,0.32320353,0.5624825,-0.674126
0.44061163,1.0323328,0.556345,0.1266429,0.5935367,0.64241123
0.7887324,1.3450848,0.3175504,0.3734901,0.6868283,-0.9713238
0.15065664,1.4988801,0.40839022,0.39838666,0.9926191,-0.15409625
0.28399134,0.943372,0.4384077,0.11545546,0.50582224,0.5111352
0.6596844,0.806796,1.1970056,0.14368199,0.5678027,0.15248291
0.3191916,1.4873078,0.8828369,0.34892452,0.91748923,0.9668255
0.62683403,1.1239575,0.60562253,0.22296922,0.79593074,0.24080646
1.4799376,1.3535212,0.56185305,0.29537833,0.60384554,0.66817003
0.4575959,0.84656084,1.1379527,0.14063683,0.71906424,0.2645747
1.1174946,1.0177324,1.0521274,0.43545333,0.50653833,-0.48287588
1.0586917,1.2535888,0.6986014,0.34041348,0.8776244,0.96991175
0.44192073,1.2389629,0.4753581,0.17352061,0.7569188,0.21957818
1.2562733,1.1249236,0.547061,0.48645055,0.7940256,0.31290337
0.80592066,1.2863656,0.64917326,0.43343994,0.806303,0.89199144
0.17846727,1.3350859,0.6055144,0.17649059,0.70444816,-0.7985255
0.48686466,1.2547663,0.82465655,0.31727657,0.7881473,-0.5383492
0.30110255,1.7022821,0.36311755,0.28441203,0.665577,0.5766687
1.1836057,1.2539986,0.4430991,0.15508607,0.67836595,-0.23965512
1.8189659,0.9209626,0.77940017,0.18337464,0.99772304,-0.74930567
0.9824329,1.3794087,0.9797455,0.21345462,0.6954795,-0.3033332
0.30875236,0.884842,0.8274519,0.193075,0.6419158,0.096545085
0.3282674,0.93925923,0.6071124,0.19163147,0.79096425,-0.5743952
1.5588565,1.0480503,0.80126303,0.48288327,0.89497626,0.11993369
0.4917139,1.1237123,0.3766705,0.1156575,0.6656592,-0.22109234
1.3638897,1.4039962,0.56620795,0.41974705,0.8679715,-0.95390254
0.32009274,1.3324776,0.6488051,0.22297995,0.5923896,0.13065715
0.40347764,1.6539193,0.31523666,0.42289564,0.5598428,0.54001546
0.93958116,0.8533637,1.0371425,0.37633973,0.50421184,-0.63918424
0.9136611,1.0424482,1.1855085,0.1599092,0.5665491,-0.55100995
1.0841435,1.0541042,0.63324064,0.18801151,0.8596328,-0.2684486
0.34461057,1.0734047,1.115461,0.2938445,0.66645795,-0.28507227
1.0392003,0.93549687,0.54357904,0.21538356,0.885497,0.4276426
0.4963022,1.3097304,0.35469356,0.28416038,0.85633874,0.9698298
1.7886462,0.93218607,0.5570162,0.49044907,0.97322994,0.9771383
1.4075539,1.7255504,0.70376474,0.32710266,0.54745597,-0.1283223
1.0637769,1.1623474,1.0535972,0.38772017,0.7763922,0.24981494
0.38424063,1.6113757,0.87876064,0.15134089,0.6643014,-0.73562807
0.51838064,1.4994253,0.46102133,0.36065856,0.5800725,-0.024449162
0.18629715,1.0394845,0.5422425,0.30420583,0.62378794,-0.8769716
1.1228942,1.1403586,0.4161523,0.2136118,0.5694417,0.49096453
1.3531239,1.0473446,0.9031,0.10785354,0.5770543,0.8563471
0.40727672,0.9976261,1.0835596,0.16022547,0.62752444,0.0036933518
1.3627839,0.87046385,0.5956343,0.2357847,0.8598921,-0.51085514
0.5961955,1.5695646,0.50202614,0.4539971,0.74437225,0.5629201
1.2248949,1.0083749,0.41896534,0.3869252,0.94713324,0.30475625
0.28675398,1.6491885,0.73246884,0.30135474,0.7374703,0.2666887
1.3440531,0.9904135,0.627266,0.2756637,0.89847255,0.06388609
1.251017,1.2449169,0.57570267,0.18070282,0.8810737,-0.57634896
0.1326541,1.1477337,0.73258215,0.2197248,0.85283244,-0.97773635
0.2957508,1.2065543,0.90122795,0.10698928,0.7041492,-0.3718464
0.28306633,1.6332932,1.1483383,0.13543211,0.5486475,-0.7059916
0.30170763,1.3732153,1.0335529,0.46655393,0.7679779,-0.29003596
0.38409492,1.04715,1.0910463,0.40212303,0.6299017,-0.39576313
0.31348276,1.0467716,0.36519545,0.33880734,0.744222,-0.66130835
1.1560011,0.9771853,0.8090884,0.3962541,0.51707363,0.9735239
1.2732464,1.5022506,1.0386722,0.32872123,0.56572664,0.36903244
0.41672623,0.95984924,0.87464654,0.4436758,0.6422908,0.92009556
0.17023624,1.7248266,1.1957475,0.37725192,0.82814324,0.43463922
0.5031563,1.6589679,0.4456965,0.11885118,0.5552086,-0.8876103
0.81912035,0.88241476,0.35301393,0.4764224,0.6699582,-0.22193602
1.1438526,1.7532742,0.47894907,0.3066161,0.5830948,0.40848476
0.15725005,1.5346159,0.45231846,0.23072156,0.6563147,0.96940607
0.60804594,0.8065467,0.6971156,0.26880684,0.83306426,-0.69042605
0.9784198,1.7597907,0.4543961,0.22979575,0.5632701,-0.40516958
1.5012944,1.3434792,0.6075545,0.3778386,0.571081,-0.3154329
1.163201,0.89764,0.61449534,0.45812753,0.5389775,-0.3056899
1.8709228,1.4188722,1.1129578,0.45552492,0.53326714,0.6480267
0.41412053,1.7737577,0.301893,0.27810356,0.5257771,0.014606591
0.37930062,1.0960133,0.42329252,0.27147496,0.5973826,0.40364695
1.792179,1.0026544,1.000481,0.42043325,0.6409996,0.4616734
0.23388381,1.2910559,0.6848439,0.18707398,0.9940077,-0.8534428
0.21465467,0.9186747,0.6092929,0.38392425,0.94086915,-0.33140585
