v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.9143166,0.93356824,1.1055169,0.26163816,0.5200408,0.6255964
0.12988497,1.1318362,0.44735125,0.29897997,0.81920457,0.06475534
0.46644506,1.491634,0.8978778,0.14292267,0.67272633,-0.3437867
0.28946066,1.3450017,0.87598115,0.3746955,0.83428884,-0.7121241
1.952771,1.7057536,0.4579827,0.24033308,0.9210926,0.5055179
0.47576112,1.0220122,0.5060922,0.21057959,0.53380835,-0.2838924
0.7369967,0.8967442,0.6058172,0.43116885,0.715685,0.57075775
1.0153561,1.0382359,0.34680665,0.23297462,0.625363,-0.5039254
1.3501087,1.2263398,0.93838716,0.2451731,0.7860107,0.09543889
0.84959483,0.8279356,0.88592863,0.22644866,0.713833,-0.13147543
1.0912035,1.7354013,0.4453585,0.17303684,0.5862971,-0.12183663
0.41006908,0.8675717,0.7585025,0.47869575,0.8508131,-0.12763663
0.27354655,0.84873366,1.0684291,0.30528504,0.65687776,-0.27754784
0.31477323,0.85370743,0.5547841,0.21594484,0.5677128,-0.02299206
0.10447548,1.7207767,0.8962268,0.11489687,0.70487803,-0.18227822
0.52699345,1.267707,0.9117775,0.15530759,0.68960035,0.35857895
0.9972317,1.3680664,0.5355054,0.44832885,0.9066842,-0.5410697
1.1791583,1.3613122,0.6782842,0.100236244,0.52322274,0.3339698
0.9746927,1.0802437,0.96134084,0.20424326,0.51998234,0.47490412
0.96264905,1.4564128,0.39441228,0.33046862,0.76185614,0.5760278
0.48521885,1.1195374,0.4788873,0.27982482,0.92461264,-0.964897
0.5749434,0.9161171,0.620925,0.2767007,0.54041183,-0.38403475
0.5483028,0.8955927,0.32193905,0.47544482,0.5149565,0.18464144
0.21204737,1.2600509,0.33916208,0.31506824,0.9550109,0.6088665
0.13471141,0.903101,0.59196115,0.34781256,0.91592765,-0.16145033
0.43579364,1.3347317,0.9215503,0.36340758,0.59445775,0.24902804
1.8224392,1.118372,0.4168584,0.28903967,0.60820377,0.15878731
0.9688748,1.3237063,1.1056044,0.15120849,0.6395369,0.81803364
1.4269586,1.3927947,1.1959057,0.15756705,0.8749161,-0.78586745
1.2403121,1.0286976,0.36485592,0.20876645,0.6832844,0.22568442
0.18094963,0.9319568,0.6487513,0.48506382,0.81546634,-0.67127085
0.2952324,0.9012306,0.92631084,0.18048672,0.517115,-0.47561398
1.5755354,0.9615866,1.1871114,0.26371843,0.9362419,-0.3536999
0.20405014,1.0703744,0.43979707,0.27566832,0.56409687,-0.09642413
0.9953104,1.6649034,0.47084758,0.22874364,0.5563368,0.26900557
1.4142938,0.9435815,1.0470448,0.13981807,0.9980538,0.068524376
0.43679598,0.80544823,0.47249547,0.1604684,0.63800156,-0.030681763
0.76864165,1.0093956,0.6715547,0.1308282,0.53885466,-0.97879845
0.43152702,1.0250872,0.8967478,0.31682396,0.6851646,0.27136207
1.1514958,1.2824231,1.1236225,0.42740616,0.5348604,-0.7131152
1.1092329,0.93584657,1.0334196,0.15349542,0.5018071,-0.26077458
1.8305814,1.7576574,0.8530953,0.3518259,0.87035453,0.55464923
0.90899193,1.0193115,1.1667172,0.3508717,0.78730017,0.37236243
1.3340926,1.7525152,0.4614058,0.38332516,0.96724427,-0.88752306
0.2707542,1.0542024,0.9418477,0.3601265,0.6007272,-0.31791282
0.3107927,0.90982723,0.55465883,0.33620656,0.9758043,0.102262996
0.5992891,1.0770831,0.5449504,0.30339786,0.8359412,0.78995085
0.3790261,1.2192779,1.0114714,0.34243315,0.5590445,-0.1204561
1.4610293,1.4799154,0.63548636,0.3119825,0.9287526,0.983641
1.3707658,1.1122109,0.9892141,0.4929372,0.56641877,0.21564645
0.4182947,1.2237812,1.0868937,0.2496966,0.7089788,-0.48923704
1.9659936,1.6616983,0.7157026,0.4664448,0.7868478,0.84479916
0.12647755,1.3704838,1.0644953,0.43383318,0.83121735,0.64096576
0.2701914,1.7558342,1.1211547,0.16037053,0.94962645,-0.17721538
0.43777618,1.3567401,0.51751965,0.27482787,0.97181344,-0.05193953
1.8963624,1.2397276,0.3761818,0.1355408,0.6121315,-0.6708946
0.5508632,0.84270525,0.47056603,0.24123028,0.94695026,0.37047657
0.34997165,1.4222013,1.029305,0.4789952,0.505507,-0.67072445
0.39749032,1.2966325,0.5963384,0.2652145,0.53744566,0.055265494
1.0056605,1.2686292,1.1433697,0.12965365,0.5001442,0.1599561
1.2868321,1.6511016,0.51855624,0.3875781,0.6612642,0.4526029
0.16328755,1.349994,0.51679546,0.37355337,0.5810122,-0.21541081
1.3148729,1.1128112,0.74930805,0.24805324,0.7266563,-0.17749286
0.61170226,1.7152542,0.3627251,0.30700144,0.54847515,0.22682925
0.958247,0.926726,1.0649652,0.3655493,0.5071613,0.18069787
1.7699989,0.870785,1.0506331,0.37729236,0.89187497,0.068028554
0.5141029,0.84927833,1.1317987,0.44131836,0.960412,0.72719604
0.4190439,1.2393914,0.6524111,0.34991103,0.872749,0.8376321
0.28634256,1.5755023,0.7959204,0.37770247,0.94739074,0.42507595
1.1413805,1.2556895,0.4907664,0.30150107,0.9630128,-0.30877438
0.2237172,1.007808,0.71262825,0.3654157,0.5350003,0.57253605
0.9499854,0.8304297,0.48840728,0.36804542,0.61267877,-0.96565044
0.802447,1.5246907,0.44965816,0.11770915,0.61794215,0.33183488
0.89574337,1.3365667,0.47259897,0.4712357,0.7294702,-0.46341512
0.50425804,1.2174834,0.9021923,0.3068719,0.56977147,-0.22523272
0.2891347,1.1810791,0.38705024,0.28521267,0.60387,-0.4438331
0.37992677,1.7417334,0.66345984,0.25189105,0.87702113,-0.34638995
1.1981953,1.1126264,0.60565305,0.14638728,0.56156605,0.43948892
1.2391968,1.6524322,1.1028626,0.39267907,0.8835976,0.41260058
0.40107185,1.3885509,1.1771406,0.3436098,0.6054752,-0.7178335
0.31642407,0.85305095,0.90423405,0.23909004,0.6530828,-0.9246524
0.2732818,0.97587943,0.84438336,0.4666492,0.5010515,0.473406
0.9668529,1.1725459,0.55471855,0.33731177,0.86087453,-0.9630819
1.9597046,1.3023129,1.1912934,0.4301764,0.6102157,0.8245852
0.98885536,1.7497133,0.5465657,0.36726445,0.75758064,0.21381661
0.38991785,1.5493102,0.96794236,0.36275998,0.53607786,0.13164163
0.75847286,1.3483919,0.36488324,0.2721589,0.87280846,-0.44066334
1.8708205,1.0221605,0.95544744,0.45183635,0.93985593,0.9712613
0.9021889,0.97071564,1.0073031,0.29014227,0.59512043,0.19091986
0.6897999,1.0394156,1.0119877,0.34026894,0.6997271,0.32236388
0.5054098,1.0658591,0.62102723,0.35662627,0.99766815,-0.27300835
0.93316424,1.7472756,1.1139756,0.27236667,0.6137551,-0.13888241
1.2730285,1.2785263,1.0542883,0.31474036,0.6337194,-0.50054175
0.65818685,1.3550181,0.87955266,0.45602542,0.5898194,-0.37614238
1.3421419,1.484445,0.93835247,0.44430354,0.69655615,-0.7307701
0.2674058,0.9443172,0.37576088,0.3793733,0.5278177,0.3173276
0.9216816,1.3499112,1.0874834,0.43277633,0.58307415,-0.8196724
0.9564382,1.2717189,0.3156925,0.33170894,0.6824281,0.18054953
0.69889134,0.9688381,1.0737705,0.1641015,0.6221625,-0.871511
1.0673043,1.1644292,0.58989024,0.41396168,0.60925835,-0.8616504
0.97041684,1.5946807,0.9710214,0.24376614,0.93555677,-0.12782139
0.57700485,0.95210826,0.62014145,0.41090703,0.8579188,-0.09599837
0.6191355,1.3650001,1.0396639,0.42803293,0.5856806,0.27931508
1.4497423,1.4786413,0.30374032,0.3522952,0.63718724,0.5825488
0.6414974,0.9767806,0.6278428,0.48511913,0.98980397,-0.8920536
0.2851311,1.2413222,1.189685,0.23955935,0.5010185,-0.29740757
0.4049311,1.1019601,0.9635116,0.17669132,0.9968722,0.866907
0.9256199,1.0598207,1.1284375,0.14523469,0.6043179,0.47612104
0.30657065,1.3361567,0.3079927,0.23037758,0.9679661,-0.7729451
1.4406477,0.8105944,0.5718297,0.26971006,0.83349746,-0.04093048
0.46525574,1.4598715,1.1805053,0.26593393,0.7852421,-0.069594905
1.0121175,1.5338235,1.0376904,0.22642478,0.5278059,0.32626083
0.43094325,0.86870486,0.30904627,0.33197817,0.64161265,0.3531362
1.0913146,1.0521088,0.5589853,0.14247596,0.723661,0.93810886
1.1905496,1.2258142,0.35851216,0.43657932,0.5289304,-0.40941164
0.8682914,1.159973,0.5285311,0.25166976,0.68821317,0.28552303
0.527132,1.5668108,0.45719534,0.15686083,0.8746243,-0.9128628
1.0609872,0.8655445,0.38636178,0.16596396,0.6111991,0.6102973
0.2541135,1.6530116,0.95678496,0.22223055,0.6369893,-0.9108699
0.7607388,1.2492266,0.46035546,0.20953335,0.8778838,0.10923997
0.40052894,0.9848969,0.7176374,0.44712636,0.98012346,-0.27085677
0.56896436,1.06114,0.42026058,0.32723397,0.5833569,0.36943716
0.83280736,1.0023113,0.50396985,0.26176715,0.9763816,-0.6045002
1.292521,1.1282666,0.45325595,0.23925336,0.89212805,0.39350244
0.9936633,1.3544596,0.5587131,0.19486655,0.7501241,0.8300169
0.6391238,0.861862,0.5187304,0.11228861,0.8203789,0.113282576
0.26900887,1.0161921,0.54723054,0.12493948,0.5192487,-0.41756842
1.0402092,1.6753322,0.51757306,0.39519984,0.65291953,0.9208762
0.6293059,1.6155425,1.0912474,0.43597865,0.52223814,0.16153397
1.1725557,1.3558882,0.7054265,0.35546115,0.82010365,-0.86019295
0.41790342,1.0542167,0.48614845,0.21343267,0.83017874,0.31249145
0.9809061,1.6047307,0.80517006,0.18948221,0.89500403,-0.16652136
1.1508838,1.3801448,0.7614056,0.20812888,0.9329247,-0.753961
1.9538901,1.0230657,0.44088766,0.18026079,0.94206387,0.24746405
0.36885405,0.96756697,0.44014204,0.26729074,0.64431846,-0.3771024
