v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.73063344,1.7327297,0.9979902,0.34652793,0.6023664,-0.21138018
0.8193777,1.0037711,0.7574861,0.22842355,0.7737941,-0.3742695
0.57701504,1.9085435,0.6860635,0.2579781,0.7854203,-0.081824146
0.41304734,1.917957,0.86353165,0.21422654,0.6291312,-0.28692323
0.30126643,1.7427236,0.88803357,0.2797539,0.63603354,-0.0926261
0.5292353,1.6833637,1.0866244,0.27377468,0.86394376,-0.10573522
0.5213462,1.6586586,1.1035177,0.35886782,0.7202588,-0.35074854
0.59651923,1.2926669,0.6380484,0.25186992,0.6564964,0.27766553
0.7620552,1.4129936,0.8616742,0.363066,0.69502443,-0.002387606
0.7575195,1.6928564,0.85301495,0.32534343,0.7906379,0.47661006
0.3199574,1.6091815,0.9336515,0.26027316,0.72190785,0.11238825
0.7943594,1.648888,1.1023241,0.4486477,0.7851251,0.1262919
0.87269837,1.5837795,0.9264109,0.36883038,0.73695236,-0.14679693
0.8809883,1.8232906,0.8122638,0.44683734,0.7798342,-0.38956216
0.7701107,1.3693321,0.96933675,0.37733147,0.77858764,0.12395094
0.7850814,1.3601531,0.7300118,0.36788177,0.7826838,-0.25910038
0.70815605,1.9148091,1.1922864,0.38466352,0.7692673,-0.036182605
0.4625365,1.6877242,0.801989,0.44918135,0.79750353,-0.0884289
0.86469114,1.9208272,0.84273434,0.18447286,0.85316193,0.20227009
0.6820785,1.2077863,0.9003109,0.42518815,0.8509776,0.29105064
0.9705335,1.3581959,0.99246883,0.49008423,0.65371495,-0.3412362
0.5828202,1.4214064,0.86748946,0.3624931,0.6541569,0.08790976
0.9261176,1.3663834,0.7235269,0.3815399,0.7164595,0.09014423
0.60705,1.2459729,0.85889614,0.18252204,0.88577974,0.13676439
0.6551338,1.4283164,0.6702316,0.3848779,0.71445096,0.20288646
0.72690547,1.6297194,0.92362976,0.44000438,0.80344737,0.3381352
0.63169146,1.172511,1.0611188,0.43720314,0.7084543,0.2566236
0.42567122,1.9785249,0.8070383,0.29074124,0.72960687,-0.019261923
0.55479044,1.8645785,0.87102634,0.1940718,0.77191705,-0.30854517
0.5053019,1.2699515,0.9467226,0.34523362,0.6060246,0.29499322
0.8992482,1.1526805,0.6752702,0.2777365,0.6709973,0.34232184
0.780696,1.573906,0.65837073,0.120851584,0.78614116,0.18959136
0.47759584,1.0404003,0.95508534,0.32719725,0.70940906,-0.1589
0.59544563,1.617545,0.6958475,0.45927885,0.7612443,-0.06743686
0.32990503,1.3710835,1.0157009,0.26817897,0.81714845,0.43891352
0.662448,1.5549453,0.95626557,0.34582523,0.8168686,0.0894707
