v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.15979949,1.0386156,1.1139275,0.20803359,0.5401266,-0.36409068
1.3474531,0.855304,0.890777,0.3032883,0.8003728,-0.24994226
1.1140437,1.0606683,1.1503705,0.32088757,0.5925125,-0.5172545
1.1124252,1.5732933,0.45043176,0.22882593,0.5272079,0.28062484
0.9034767,1.2513897,0.3416601,0.3073547,0.95804,0.67375344
0.15344174,0.8611699,0.62311006,0.37309167,0.599639,-0.84862846
0.10370232,1.0315521,1.0993303,0.37276152,0.9042034,0.9173031
1.6083676,1.4749814,0.341312,0.18399765,0.58155715,-0.42097947
0.47093526,1.368687,0.3489176,0.11397608,0.64825255,-0.036350723
1.3036828,1.4198283,0.44637886,0.46684572,0.90906787,0.4124554
1.1129085,1.3698936,1.0341008,0.12156936,0.6764367,-0.8748103
0.37926638,1.4812961,0.4859514,0.32269508,0.8958789,0.45405948
0.5683728,1.1414778,1.0215292,0.3508943,0.82327133,-0.5807964
1.1742362,0.8115311,1.0026982,0.13738452,0.51705396,0.28858468
0.5183195,0.94932204,0.60161793,0.26870397,0.6902924,0.34221968
1.2171787,0.8027177,0.53545743,0.37879455,0.74324274,-0.24958163
1.0599939,0.9036155,0.31431085,0.46870452,0.5023295,-0.06149617
1.8139622,1.5112988,0.72079855,0.35851496,0.9386313,0.40045434
1.1911534,0.9630079,0.6226033,0.14311127,0.62267756,0.7522922
1.2056599,1.2676635,1.17334,0.42280266,0.5643029,0.33435258
0.1564095,1.4267849,1.1454595,0.31648415,0.6029084,0.85700023
0.39081717,1.1236225,0.3639217,0.2679361,0.5547123,-0.26962987
1.1109883,0.83181006,1.0517509,0.3424397,0.9207461,0.5441854
0.32386592,1.6430753,0.40597975,0.18623126,0.7285826,0.5553581
1.282389,1.072433,0.3166086,0.13226354,0.61191213,0.3345783
0.32837662,1.3510829,0.5432032,0.4266016,0.9667015,-0.9440929
1.6744478,1.1430428,1.0324705,0.28278345,0.5123006,0.70538604
0.2848394,1.7604846,0.47516614,0.1599468,0.7900709,0.22540945
0.51937294,0.9736662,0.73158574,0.4406949,0.5200014,-0.535295
1.8754222,0.96533746,0.40437803,0.40532112,0.5430814,0.6065749
