v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.28442454,1.3794768,0.5069897,0.41886035,0.9827739,0.3673159
0.2778206,1.000026,0.65640855,0.42150164,0.6550123,0.5946017
1.0789367,1.7125975,0.6032552,0.22465883,0.544014,0.33098954
0.5302483,1.1273079,0.46099335,0.18734814,0.55302745,-0.87994814
0.81167287,1.4718919,0.99974823,0.20374462,0.6533249,-0.21053872
1.1708872,1.4375004,0.67961174,0.15659314,0.54206073,-0.7917356
1.0458336,1.151059,0.93766725,0.43444714,0.67605937,-0.861102
1.4071071,1.7734451,0.6540692,0.41058144,0.9506983,0.13980025
1.250497,1.5881453,0.6382914,0.31261674,0.57012993,-0.3063625
0.5075438,0.962841,0.5690444,0.16874494,0.78593206,0.4784839
0.22147723,1.3696858,0.9681971,0.20237546,0.53828484,-0.75653464
1.1093168,1.3492498,0.7807816,0.3804709,0.5247093,0.032002192
1.175116,1.6485837,0.79914516,0.22563088,0.70633745,-0.6195304
0.3130852,1.2647945,0.35345778,0.25605118,0.67729384,0.7446182
0.32916066,1.1366962,0.3476739,0.22323763,0.5689486,0.40185493
1.250803,1.249401,1.0401256,0.20307957,0.6295598,-0.45884672
0.32609478,1.179068,1.058563,0.22406295,0.8333797,-0.8885539
1.8285697,1.3877382,0.34833708,0.2359273,0.956538,0.60280746
1.1293836,1.211503,1.014854,0.4680488,0.97978926,-0.3007183
0.43423286,1.647032,0.8071251,0.45795158,0.7417638,-0.5119313
0.44712582,1.0144026,0.65432334,0.3957903,0.5923619,0.23740937
0.4538164,0.9017819,0.5129709,0.34555057,0.6560149,-0.94751734
0.4535698,0.91131926,0.4659118,0.38339594,0.6534209,-0.09922277
1.0380473,1.507001,0.9858504,0.23948571,0.59671795,0.41399914
1.0586848,1.6538862,0.8764117,0.193023,0.542685,0.40695804
0.26130998,0.9625616,0.9017008,0.26009053,0.65728796,0.8084361
1.2382983,1.2365317,0.8337362,0.2823737,0.90879303,-0.409356
0.6138645,1.3707252,0.6778816,0.14304756,0.5123707,-0.14049566
0.54622495,0.80742574,1.1190215,0.40014577,0.5168758,0.55381864
0.51783335,0.9948279,0.521572,0.39485425,0.9578183,-0.1140014
0.4544131,1.6432772,0.42836672,0.3810126,0.9630885,0.22035815
1.1097345,1.0436969,0.7773217,0.2675114,0.50352436,0.5150623
0.19442321,1.4714774,0.61223614,0.35214216,0.6840699,0.5839507
0.7175389,1.4175404,0.91041815,0.37601465,0.5440053,0.8471599
1.435401,1.2598401,0.35984755,0.2404334,0.8926899,0.72124976
0.36174846,0.8929857,0.32311332,0.2939857,0.7766979,0.4785403
0.29544514,1.046147,0.62809974,0.18419679,0.6781555,-0.097016804
0.63423795,1.3900954,0.36650714,0.13748018,0.8925349,-0.04271743
0.2677009,1.2741221,0.52269065,0.15420462,0.97149754,0.13643017
0.7680291,0.9511888,1.0736806,0.13732322,0.69870317,-0.4733457
0.47825402,1.4765707,0.38832653,0.455426,0.9448725,-0.40537983
0.70288694,1.5967178,0.44750088,0.45875818,0.7576042,-0.97896755
1.1764237,0.92778116,0.58991945,0.30067775,0.79286397,-0.89456767
0.73718774,1.6953808,0.34558314,0.45552558,0.9338449,0.3605774
0.4163873,0.8823911,0.5879538,0.13961035,0.6145133,-0.6841566
0.16875406,0.8247262,0.5866766,0.40164393,0.60714823,-0.5354713
0.565588,1.5046657,0.92435664,0.4320706,0.6578322,0.8895847
1.5896773,1.5623305,0.71925414,0.4765719,0.8869043,-0.23017101
0.27403575,0.80248296,0.9284356,0.32237956,0.5282278,-0.17754924
0.19991724,0.885311,0.50067383,0.4527154,0.6618484,-0.32303292
0.34795076,0.8013235,0.47396022,0.4765366,0.50477576,0.28022587
1.4034963,1.7772791,0.6293612,0.35422263,0.97400963,-0.9885412
0.26565558,1.2443901,0.79234236,0.2566005,0.78068393,0.41649148
1.0619175,0.9714955,0.54872227,0.31438646,0.70088106,-0.7785469
1.1895443,1.6513997,0.82742965,0.19227691,0.6083955,-0.18520175
