v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.96098673,0.93833435,1.0335417,0.23964924,0.94101375,-0.3701853
1.0666987,1.684023,0.4422715,0.44159338,0.66833866,-0.57431847
1.2098181,1.1491151,0.94554716,0.21292026,0.8925384,-0.5259465
0.27664375,1.1677998,0.50804085,0.46468335,0.7467485,-0.620204
0.89643854,0.9777554,1.0499452,0.46830714,0.5725235,0.48413026
0.47369033,1.0328478,0.43311995,0.30093354,0.54707646,0.6249304
1.0676719,1.744205,0.45829695,0.27531385,0.88604736,0.15428008
0.21061474,1.01882,0.3369164,0.2131679,0.6842564,-0.8030119
0.29735664,1.2430674,0.73934895,0.14172338,0.9147024,-0.6294584
0.97503024,1.2606825,0.43028525,0.18748233,0.5780753,-0.33506516
1.2344856,0.92490137,0.91026574,0.2798004,0.6270512,0.3126609
0.78846395,1.0483232,0.6431369,0.18951397,0.6751101,-0.4685847
1.2737905,0.92582697,0.30572435,0.33852547,0.722839,0.35513622
0.10887142,1.4856231,0.41073883,0.21417803,0.8203319,0.028703071
1.0690188,1.0202961,1.1624286,0.4256829,0.8632433,-0.4031438
0.5912253,0.888579,0.51597804,0.46670958,0.7462925,-0.060776662
1.2518735,1.3888403,0.5377702,0.4782137,0.93921095,-0.12049542
1.124476,1.1590124,0.73271173,0.14077352,0.6790484,-0.7598966
0.5620201,1.1730133,1.1236227,0.43361542,0.9371257,0.10265903
1.242616,1.7246609,0.71012074,0.30250856,0.58102506,0.45074388
0.63998306,0.9765555,0.58647937,0.25293365,0.521128,0.97475064
1.1537348,0.94679713,0.55843174,0.32558447,0.83206105,-0.513154
0.107406326,1.2339368,0.42822033,0.3780476,0.9732896,-0.5993519
1.0812652,1.1554137,0.35641217,0.10283234,0.6601289,-0.81688166
0.5974756,1.1010447,0.58127654,0.2975587,0.9215516,0.9757967
1.3231345,1.4043667,0.44244826,0.27849936,0.9351695,-0.46522942
1.5961704,1.5469657,0.47370166,0.16964647,0.61453944,0.29492408
0.35388568,0.83206785,0.8026174,0.2976008,0.5273169,-0.40851045
0.690442,1.2110282,0.5400649,0.4507462,0.69479257,-0.3151695
0.34938648,1.2626473,0.3516854,0.45551386,0.8812011,0.8961254
0.33083925,1.1523385,1.1233627,0.1355025,0.648879,0.40972418
0.53687054,0.8682768,0.54213804,0.37749097,0.96279293,0.07381755
