v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.47877884,1.1441708,0.83710396,0.18477596,0.7310332,0.32073835
0.7619143,1.8303671,0.707442,0.34306368,0.64385575,-0.015185259
0.5974164,1.9140283,0.6443483,0.35214368,0.7153171,-0.27987096
0.7509623,1.5950346,0.5936723,0.228729,0.7707159,0.3343806
0.7153968,1.4997525,0.8968159,0.4435637,0.83715254,-0.182115
0.7774217,1.2894499,0.5259733,0.4325106,0.6143503,-0.4902797
0.55567646,1.8089919,1.0899007,0.38239202,0.74657,-0.38099554
0.4303353,1.8869809,0.77367324,0.26877257,0.6862816,0.37570935
0.5906258,1.1794212,0.88260967,0.352232,0.7188743,0.3764313
0.62174565,1.3942515,0.8980516,0.33420998,0.77237356,-0.12928522
0.5020195,1.6181538,0.9587263,0.406382,0.71458346,0.06261118
0.8953743,1.6997445,0.81385314,0.27421555,0.85013753,-0.10308718
0.58315784,1.4044161,0.62741095,0.19054306,0.7228128,-0.41066405
0.8980444,1.8889592,0.6724467,0.20081377,0.788443,0.10655353
0.44168475,1.5887463,0.8981242,0.45791966,0.6626036,-0.28702626
0.3701547,1.1756737,0.773638,0.43278462,0.85115045,-0.09492727
0.48126593,1.8366667,0.9542462,0.28475574,0.78851366,-0.32769513
0.5776388,1.6241072,1.101923,0.45849332,0.82474554,0.13937286
0.89667577,1.400074,0.8813103,0.3752407,0.76273054,0.19285724
0.7130157,1.5700037,0.9701528,0.27402252,0.6457334,0.34644553
0.4183576,1.445295,1.1121953,0.2824596,0.78387654,-0.3572875
0.93289536,1.714157,1.1228801,0.3980646,0.70028365,0.32590336
0.45316508,1.8003691,0.9585411,0.24012671,0.7083677,-0.30545714
0.61843216,1.7021145,1.1941626,0.16595544,0.8457432,-0.29783
0.637791,1.610081,1.0027872,0.28167117,0.7547312,-0.08115438
0.7095467,1.1261015,0.7420533,0.36576277,0.68717015,0.3348181
0.9118352,1.8375498,0.87326753,0.36510798,0.7331378,0.118246615
