v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.8085394,1.6981019,0.54787487,0.24489482,0.6569442,-0.038121406
0.7529238,1.655017,0.9398601,0.46602562,0.726279,-0.2889119
0.40109965,1.3938693,0.9789544,0.4510956,0.807211,-0.058598753
0.44051543,1.9072564,0.9257002,0.4781661,0.69899076,-0.35291454
0.76882607,1.6506643,0.9420903,0.3401147,0.84813595,0.17409739
0.77051693,1.6560988,0.7785283,0.35243928,0.8068651,0.165109
0.74494857,1.7222967,0.7370687,0.36533555,0.7825661,-0.058703784
0.4623341,1.9734709,0.6566522,0.36781147,0.77652967,0.11243762
0.7294927,1.8133742,1.1288214,0.35294768,0.6960685,0.44084358
0.8717728,1.1634194,1.112373,0.27256766,0.7690416,-0.21665
0.8989934,1.4431015,0.95628875,0.2551116,0.7163116,-0.13396898
0.6214044,1.2071798,0.8803432,0.20193167,0.6457253,-0.37911513
0.7397394,1.5685866,0.79072034,0.29854873,0.71246314,-0.12482837
0.89842016,1.8801017,0.9732263,0.35849732,0.7874228,0.07297751
0.5058958,1.2450974,0.75388813,0.25824025,0.7619823,-0.23654972
0.32078227,1.7045747,1.1217064,0.31328434,0.7197567,-0.019058922
0.60394776,1.4594499,1.0775638,0.37260363,0.7415338,0.41171587
0.61909825,1.2284658,0.8596567,0.34748518,0.6606604,-0.33327422
0.57536584,1.397738,1.1631244,0.37031785,0.796021,-0.068475135
0.8203025,1.0953982,0.7074088,0.31928122,0.798906,-0.20162652
0.8601689,1.4895962,1.0217502,0.1045939,0.7828874,-0.11952059
0.9040577,1.6436296,0.80686116,0.18476996,0.7313384,-0.10351228
0.5766989,1.4268038,0.5984904,0.19680198,0.88928103,-0.38393563
0.60696644,1.4690417,0.90082186,0.27512398,0.7627111,0.17436445
0.6298814,1.1215601,0.80590516,0.20676938,0.7246643,0.15800227
0.71876985,1.5954229,0.70152634,0.26952288,0.83292437,-0.12216481
0.6643054,1.5463759,1.0254444,0.25396034,0.7735829,0.11131622
0.5745771,1.3852818,0.66133004,0.37365037,0.70695037,0.37070376
0.75505626,1.4416362,0.7791831,0.27321655,0.76653004,0.29905427
0.5961529,1.8640324,0.90294534,0.36104038,0.8540175,-0.1307922
0.63006294,1.6544228,0.8501674,0.4602325,0.7737539,0.16671427
0.764905,1.4250294,0.67289805,0.3777513,0.79278636,-0.08169057
0.57789695,1.3120645,0.95977604,0.36382088,0.7959167,0.3604261
0.4364346,1.5981101,0.65330726,0.26591188,0.7694249,-0.31571215
0.4659686,1.6076338,0.9568714,0.116737634,0.72255456,0.0047325497
0.7494736,1.1492789,0.50229514,0.2903672,0.73891336,-0.12877648
0.9095829,1.2262967,0.6863581,0.32075068,0.70397973,-0.26914215
0.5058184,1.2282186,0.7837691,0.18108124,0.72168213,-0.22565049
0.8623951,1.8692062,0.8197179,0.13646345,0.72596925,0.21911669
0.913676,1.6719766,0.5433749,0.28840667,0.76301014,-0.29394805
0.71480566,1.8663932,1.0908707,0.36626226,0.77735245,-0.18443064
0.51285917,1.8225497,0.6090252,0.37635514,0.6401035,0.16202144
0.6093639,1.7976601,1.0978516,0.45535582,0.83222157,0.29869643
0.86592925,1.0356026,0.67466617,0.30818015,0.6093295,0.2479496
0.90573394,1.5905912,0.69647264,0.33902562,0.670358,0.21290056
0.35588557,1.6043736,0.968148,0.34317106,0.6744441,0.10644774
0.3840858,1.0266135,1.1712298,0.17956777,0.64084363,-0.3658789
0.9002311,1.5865995,0.8436039,0.18608566,0.7907786,-0.0021680219
0.42241007,1.7962259,0.5625525,0.21546914,0.7859104,0.10220057
0.4200469,1.3428319,0.9678973,0.2720648,0.8742978,0.22154233
