v_norm,a_0,w_s_eff,t_0,alpha_gain,beta_val
0.6827479,1.7158712,0.7182497,0.47388533,0.703972,0.6264267
0.32022008,1.7605637,0.6690422,0.38624236,0.72819453,-0.45977762
0.99338865,1.150069,0.3757044,0.1388272,0.6097353,-0.374788
0.44333795,1.1625476,0.50019944,0.10251006,0.67368495,0.91767037
0.94027746,1.3383526,0.80186856,0.18247087,0.6444009,0.8450953
0.96284294,1.1432999,0.3852974,0.4825033,0.629476,-0.85160524
1.0783093,1.3517178,0.44838175,0.20701021,0.57547694,-0.8578014
1.4643738,1.2773892,0.60502875,0.34664014,0.5608559,-0.007083388
0.7976262,1.1951296,0.7340223,0.125425,0.5541691,-0.62595
0.58569115,1.3462921,1.0889952,0.37412477,0.644338,0.5325801
0.43932697,0.9221625,0.40251192,0.33365908,0.5011438,0.5020623
0.32788134,1.3411961,1.1641344,0.22405398,0.71009535,-0.4672226
0.3756669,1.1547341,1.1425369,0.39307737,0.75784934,0.35713553
0.8493229,1.7161404,0.4777688,0.3700436,0.7979171,-0.7921612
0.9160756,1.1700261,0.35734817,0.4794097,0.6376657,-0.8192843
1.0590067,1.4461296,0.44938612,0.27284545,0.8482501,0.1869405
0.5294672,1.0398574,0.31300518,0.31523684,0.8172053,0.68977785
0.46193796,1.0859095,0.5109987,0.3482821,0.52026725,0.38249108
1.2839482,1.3105766,0.9660187,0.4403715,0.8619761,-0.14091742
1.2247521,1.766767,0.66115373,0.3255384,0.8052133,-0.7650935
0.5017638,1.0961376,0.7135811,0.4907737,0.9488896,-0.55394524
0.71365166,0.8484668,0.9010904,0.20942107,0.5805941,-0.34602797
0.12623903,1.7301332,0.48403174,0.10401731,0.8612332,-0.030045776
0.46687487,1.0927106,0.980577,0.46103317,0.62800753,0.10692727
0.41220665,1.2624058,0.55924714,0.36408684,0.9131454,-0.028441614
0.35257345,0.9259926,0.48530355,0.23274879,0.9774169,0.60270554
0.4631698,0.8832063,0.4157597,0.22543417,0.91450536,-0.40236396
1.0309184,1.0102842,0.62926096,0.2242051,0.6481655,0.78449285
0.496968,1.3617096,0.37847033,0.45812494,0.6908778,-0.45712993
0.11244293,1.7103388,0.4248271,0.41352996,0.7931606,0.23556355
0.21621327,1.4757439,0.54235804,0.1627317,0.95707726,-0.43394706
0.21696971,0.85692585,0.4798529,0.20134042,0.8778175,-0.90439343
0.75200486,1.0465428,0.31509116,0.3734594,0.5116577,-0.46406326
0.5518408,1.6345147,0.8708822,0.10186591,0.96668804,-0.11152397
0.28839776,1.7290213,0.49114305,0.389201,0.55546975,-0.5467438
0.2178065,1.749146,0.48992774,0.25579324,0.6566984,-0.37329757
0.90924805,1.2697971,0.5044843,0.34176424,0.57484186,-0.28733626
0.6159289,1.2359962,0.33127934,0.41560397,0.7559678,-0.31230184
1.714535,0.8729565,1.0145189,0.23458253,0.517768,-0.30210623
0.22754249,1.247954,0.69096816,0.29092455,0.92053634,0.51522845
1.8001751,0.9498378,0.484269,0.2642784,0.6565418,-0.5608422
1.8684483,1.6027689,0.46259648,0.27614582,0.6385156,0.14522293
0.4549639,1.6638471,0.3344843,0.16784102,0.6721687,0.36969212
1.6056509,1.0801251,0.3810764,0.20310135,0.60398376,-0.25369534
0.5568415,0.8453353,0.43773872,0.41575783,0.5190236,-0.0080569405
0.19562629,1.5008963,0.93674874,0.2935256,0.5157018,0.6742644
1.9637659,1.6642412,0.43505168,0.16639587,0.9919601,0.36513025
0.5533879,1.571056,0.8299409,0.20464574,0.8050464,-0.9821357
0.35045266,1.4150918,0.6773861,0.21801087,0.9492306,-0.09189952
1.6768658,1.3889165,1.0715108,0.22582997,0.6671271,0.0642959
0.5071857,1.7584774,1.0333904,0.4102639,0.62848246,-0.4742415
1.3122613,1.7580305,0.30397674,0.37150508,0.8800161,-0.42527568
1.875063,0.94235086,0.63169146,0.35028133,0.9037566,0.0033707556
1.9235573,1.406099,0.86526394,0.46105716,0.88141745,0.24303518
0.40782547,1.2607279,1.0403618,0.35510835,0.8288609,-0.90419847
0.2669282,1.2495074,0.5604421,0.18357217,0.8995693,-0.15539782
0.6092593,1.3880926,0.32449454,0.34971586,0.6793202,0.48406637
0.55931824,1.0040629,1.0246488,0.26078105,0.99033946,0.16840455
1.9226179,0.949077,0.5568316,0.3304454,0.8579143,-0.37400928
1.2210383,0.95297503,0.48138285,0.45169026,0.5112798,0.34443095
1.7066259,1.1368161,0.38599288,0.13398804,0.5972313,-0.17440479
1.1240735,1.0240182,0.41762102,0.37518784,0.6393692,0.51740676
0.87499124,0.9265087,1.0295038,0.23263416,0.7895905,0.050887514
1.6367056,1.1593666,0.4638264,0.41566008,0.5685092,-0.7180343
0.4826675,0.86146396,1.1092865,0.25942907,0.96814495,-0.79614246
1.9633508,1.7120414,0.6131241,0.13099672,0.61758465,-0.58095044
0.328597,1.0567845,1.0903697,0.2241546,0.99385303,-0.45010424
0.49451137,1.0495524,0.54382783,0.43705794,0.85296714,0.670867
1.1966261,1.2803836,0.397256,0.38396052,0.90100133,0.77192533
0.7282348,1.286853,0.5728037,0.37550852,0.54479027,0.5559508
0.39594156,1.3220346,1.0395484,0.26434818,0.5439236,0.056837954
1.2720705,1.4825193,0.64557076,0.110815585,0.50259423,-0.418925
0.56840384,0.94358003,0.3136623,0.4237412,0.5253586,0.38535872
0.3473741,1.1698642,1.1555331,0.4667517,0.8176776,-0.32536265
1.274009,0.96224487,0.58621097,0.4143066,0.5759914,0.34489825
1.8854969,1.736125,0.9778447,0.42916894,0.57706803,-0.05651201
0.3497924,1.2619532,0.38460904,0.1962672,0.99005866,-0.22739106
1.6356152,1.1220903,1.1866193,0.3010507,0.9215272,-0.8800916
0.2700019,1.658425,0.9390651,0.351378,0.5824251,0.72335804
0.34010738,1.3769681,1.0792744,0.45782784,0.5510676,-0.042389363
0.4110499,0.96759886,1.1281894,0.36333242,0.9577803,-0.40868944
0.8915845,1.3514032,0.6519006,0.32452872,0.8757442,0.7170304
1.2289896,0.9964632,1.0464556,0.11164722,0.58531195,-0.13986064
0.25522402,1.7689227,1.0957114,0.29730365,0.5354179,-0.82163143
1.4532597,1.4315803,0.75165004,0.34143788,0.53233916,0.7330814
0.29472178,1.462978,0.8906839,0.16528623,0.6552491,0.80141956
0.23739626,1.0112123,0.37297645,0.32674974,0.59475595,-0.377711
0.48562434,1.091816,0.5770985,0.18958825,0.94457614,0.36282346
0.41873384,0.89200604,0.4377957,0.24616264,0.7062013,0.57147366
0.43827897,0.8781571,0.59249145,0.12019143,0.6740813,-0.3615495
1.3771486,0.8405921,0.45742434,0.4977721,0.72977996,-0.95195997
0.4505396,1.6230613,0.842963,0.45586008,0.99420506,0.07066754
0.53656137,0.8645362,0.8331396,0.41459045,0.8110632,-0.76232654
0.7063365,1.0154476,1.037744,0.41400746,0.67015415,-0.46342546
0.24236949,1.2480946,1.1277125,0.16188714,0.68124807,0.30740097
1.1117911,0.852107,0.39340174,0.370791,0.512106,-0.36577997
0.5175314,1.3753587,0.4730171,0.44833562,0.9642711,-0.5141759
0.4854683,0.8388091,1.1347177,0.34563163,0.9369577,-0.3435364
0.29689607,1.014828,0.75111574,0.16152102,0.63903356,-0.996238
1.3994932,1.7111257,0.30359164,0.4599271,0.851892,0.06102709
0.49673536,1.0808194,0.38034496,0.11588339,0.640428,-0.31032524
0.366945,1.5263473,0.3934714,0.44304457,0.5164418,0.57874876
0.522426,0.8057753,0.5023762,0.45459622,0.74642926,-0.40671146
0.29795787,1.4733646,1.0696115,0.25549737,0.53226286,-0.16697241
0.53261846,0.9033745,0.45194745,0.46161386,0.5693153,0.42892843
0.105715886,1.688844,0.3423313,0.33908096,0.58451265,0.22842905
0.47569704,0.86810833,0.63160384,0.1790283,0.59931314,-0.67558897
1.071717,0.96052885,0.59959257,0.4275378,0.5536086,0.6264401
0.2483145,0.99780035,0.54879206,0.31704447,0.8637688,0.7923595
0.60609007,0.80792856,0.7271936,0.30409974,0.5338828,-0.12962802
0.46424747,0.8488739,0.94515514,0.3225535,0.5664116,-0.4177636
1.5067513,1.0965846,1.0671773,0.14410722,0.67267853,-0.20312338
1.0364598,1.0483482,0.5997301,0.28653088,0.6124017,-0.20405671
0.42440122,1.3316509,1.0997826,0.28904107,0.93773794,0.1493155
1.2611811,0.8599391,1.0537128,0.19300035,0.65434784,0.39346325
0.71163905,1.0379423,0.32755587,0.3652594,0.60263366,-0.09641505
1.1144435,0.96710056,0.5777641,0.34873727,0.96671766,-0.89730674
1.3064542,0.9508381,0.593993,0.18901365,0.87185127,-0.2754014
1.7725834,0.88245004,0.87899625,0.4364424,0.75697607,-0.7907302
1.3064742,1.0347176,0.44064128,0.34350365,0.88776016,-0.48642412
